;name;canton_x;url;firstmention;hab_year;raw_hab_year;notes;place;zipcode;zusatzziffer;commune;bfsnr;canton_y;X;Y;language
1848;Sevelen;SG;/Articles/001350/?language=de;1208;[{'year': 1831, 'pop': 1593, 'unit': 'Einw'}, {'year': 1850, 'pop': 1585, 'unit': 'Einw'}, {'year': 1900, 'pop': 1821, 'unit': 'Einw'}, {'year': 1950, 'pop': 2254, 'unit': 'Einw'}, {'year': 2000, 'pop': 4253, 'unit': 'Einw'}];[{'year': 1831, 'pop': 1593, 'unit': 'Einw'}, {'year': 1850, 'pop': 1585, 'unit': 'Einw'}, {'year': 1900, 'pop': 1821, 'unit': 'Einw'}, {'year': 1950, 'pop': 2254, 'unit': 'Einw'}, {'year': 2000, 'pop': 4253, 'unit': 'Einw'}];;Sevelen;[9475];0;Sevelen;3275;SG;9.486;47.121;de
1849;Siblingen;SH;/Articles/001284/?language=de;1049;[{'year': 1771, 'pop': 466, 'unit': 'Einw'}, {'year': 1850, 'pop': 1041, 'unit': 'Einw'}, {'year': 1900, 'pop': 656, 'unit': 'Einw'}, {'year': 1950, 'pop': 587, 'unit': 'Einw'}, {'year': 2000, 'pop': 707, 'unit': 'Einw'}];[{'year': 1771, 'pop': 466, 'unit': 'Einw'}, {'year': 1850, 'pop': 1041, 'unit': 'Einw'}, {'year': 1900, 'pop': 656, 'unit': 'Einw'}, {'year': 1950, 'pop': 587, 'unit': 'Einw'}, {'year': 2000, 'pop': 707, 'unit': 'Einw'}];;Siblingen;[8225];0;Siblingen;2953;SH;8.519;47.714;de
1850;Siders;VS;/Articles/002794/?language=de;515;[{'year': 1802, 'pop': 724, 'unit': 'Einw'}, {'year': 1850, 'pop': 875, 'unit': 'Einw'}, {'year': 1900, 'pop': 1833, 'unit': 'Einw'}, {'year': 1950, 'pop': 7161, 'unit': 'Einw'}, {'year': 2000, 'pop': 14317, 'unit': 'Einw'}];[{'year': 1802, 'pop': 724, 'unit': 'Einw'}, {'year': 1850, 'pop': 875, 'unit': 'Einw'}, {'year': 1900, 'pop': 1833, 'unit': 'Einw'}, {'year': 1950, 'pop': 7161, 'unit': 'Einw'}, {'year': 2000, 'pop': 14317, 'unit': 'Einw'}];"undefined
weird post-1850 units:  (ohne Granges)
weird post-1850 units:  (mit Granges)";Sierre;[3960];0;Sierre;6248;VS;7.5360000000000005;46.294;fr
1851;Siglistorf;AG;/Articles/001847/?language=de;1113;[{'year': 1850, 'pop': 394, 'unit': 'Einw'}, {'year': 1900, 'pop': 292, 'unit': 'Einw'}, {'year': 1950, 'pop': 312, 'unit': 'Einw'}, {'year': 2000, 'pop': 519, 'unit': 'Einw'}];[{'year': 1850, 'pop': 394, 'unit': 'Einw'}, {'year': 1900, 'pop': 292, 'unit': 'Einw'}, {'year': 1950, 'pop': 312, 'unit': 'Einw'}, {'year': 2000, 'pop': 519, 'unit': 'Einw'}];;Siglistorf;[5462];0;Siglistorf;4319;AG;8.381;47.54600000000001;de
1852;Sigriswil;BE;/Articles/000537/?language=de;1222;[{'year': 1764, 'pop': 1706, 'unit': 'Einw'}, {'year': 1850, 'pop': 3056, 'unit': 'Einw'}, {'year': 1900, 'pop': 3093, 'unit': 'Einw'}, {'year': 1950, 'pop': 3920, 'unit': 'Einw'}, {'year': 1970, 'pop': 3540, 'unit': 'Einw'}, {'year': 2000, 'pop': 4496, 'unit': 'Einw'}];[{'year': 1764, 'pop': 1706, 'unit': 'Einw'}, {'year': 1850, 'pop': 3056, 'unit': 'Einw'}, {'year': 1900, 'pop': 3093, 'unit': 'Einw'}, {'year': 1950, 'pop': 3920, 'unit': 'Einw'}, {'year': 1970, 'pop': 3540, 'unit': 'Einw'}, {'year': 2000, 'pop': 4496, 'unit': 'Einw'}];;Sigriswil;[3655];0;Sigriswil;938;BE;7.72;46.718;de
1853;Silenen;UR;/Articles/000705/?language=de;857;[{'year': 1743, 'pop': 1304, 'unit': 'Einw'}, {'year': 1799, 'pop': 1740, 'unit': 'Einw'}, {'year': 1837, 'pop': 1500, 'unit': 'Einw'}, {'year': 1850, 'pop': 1542, 'unit': 'Einw'}, {'year': 1880, 'pop': 2085, 'unit': 'Einw'}, {'year': 1900, 'pop': 1892, 'unit': 'Einw'}, {'year': 1920, 'pop': 2493, 'unit': 'Einw'}, {'year': 1950, 'pop': 2193, 'unit': 'Einw'}, {'year': 2000, 'pop': 2068, 'unit': 'Einw'}];[{'year': 1743, 'pop': 1304, 'unit': 'Einw'}, {'year': 1799, 'pop': 1740, 'unit': 'Einw'}, {'year': 1837, 'pop': 1500, 'unit': 'Einw'}, {'year': 1850, 'pop': 1542, 'unit': 'Einw'}, {'year': 1880, 'pop': 2085, 'unit': 'Einw'}, {'year': 1900, 'pop': 1892, 'unit': 'Einw'}, {'year': 1920, 'pop': 2493, 'unit': 'Einw'}, {'year': 1950, 'pop': 2193, 'unit': 'Einw'}, {'year': 2000, 'pop': 2068, 'unit': 'Einw'}];;Silenen;[6473];0;Silenen;1216;UR;8.673;46.792;de
1854;Sils im Domleschg;GR;/Articles/001480/?language=de;1149;[{'year': 1803, 'pop': 277, 'unit': 'Einw'}, {'year': 1850, 'pop': 295, 'unit': 'Einw'}, {'year': 1900, 'pop': 621, 'unit': 'Einw'}, {'year': 1910, 'pop': 541, 'unit': 'Einw'}, {'year': 1950, 'pop': 590, 'unit': 'Einw'}, {'year': 2000, 'pop': 880, 'unit': 'Einw'}];[{'year': 1803, 'pop': 277, 'unit': 'Einw'}, {'year': 1850, 'pop': 295, 'unit': 'Einw'}, {'year': 1900, 'pop': 621, 'unit': 'Einw'}, {'year': 1910, 'pop': 541, 'unit': 'Einw'}, {'year': 1950, 'pop': 590, 'unit': 'Einw'}, {'year': 2000, 'pop': 880, 'unit': 'Einw'}];;Sils im Domleschg;[7411];0;Sils im Domleschg;3640;GR;9.454;46.7;de
1855;Sils im Engadin/Segl;GR;/Articles/001545/?language=de;800;[{'year': 1850, 'pop': 219, 'unit': 'Einw'}, {'year': 1900, 'pop': 178, 'unit': 'Einw'}, {'year': 1930, 'pop': 359, 'unit': 'Einw'}, {'year': 1950, 'pop': 262, 'unit': 'Einw'}, {'year': 2000, 'pop': 751, 'unit': 'Einw'}];[{'year': 1850, 'pop': 219, 'unit': 'Einw'}, {'year': 1900, 'pop': 178, 'unit': 'Einw'}, {'year': 1930, 'pop': 359, 'unit': 'Einw'}, {'year': 1950, 'pop': 262, 'unit': 'Einw'}, {'year': 2000, 'pop': 751, 'unit': 'Einw'}];;Selma;[6545];0;Calanca;3837;GR;9.122;46.318999999999996;it
1856;Silvaplana;GR;/Articles/001546/?language=de;4477;[{'year': 1804, 'pop': 348, 'unit': 'Einw'}, {'year': 1850, 'pop': 205, 'unit': 'Einw'}, {'year': 1900, 'pop': 319, 'unit': 'Einw'}, {'year': 1950, 'pop': 333, 'unit': 'Einw'}, {'year': 1970, 'pop': 714, 'unit': 'Einw'}, {'year': 2000, 'pop': 913, 'unit': 'Einw'}];[{'year': 1804, 'pop': 348, 'unit': 'Einw'}, {'year': 1850, 'pop': 205, 'unit': 'Einw'}, {'year': 1900, 'pop': 319, 'unit': 'Einw'}, {'year': 1950, 'pop': 333, 'unit': 'Einw'}, {'year': 1970, 'pop': 714, 'unit': 'Einw'}, {'year': 2000, 'pop': 913, 'unit': 'Einw'}];;Silvaplana;[7513];0;Silvaplana;3790;GR;9.795;46.458999999999996;rm
1857;Simplon;VS;/Articles/002667/?language=de;1267;[{'year': 1798, 'pop': 250, 'unit': 'Einw'}, {'year': 1850, 'pop': 364, 'unit': 'Einw'}, {'year': 1880, 'pop': 435, 'unit': 'Einw'}, {'year': 1900, 'pop': 357, 'unit': 'Einw'}, {'year': 1910, 'pop': 318, 'unit': 'Einw'}, {'year': 1950, 'pop': 451, 'unit': 'Einw'}, {'year': 2000, 'pop': 333, 'unit': 'Einw'}];[{'year': 1798, 'pop': 250, 'unit': 'Einw'}, {'year': 1850, 'pop': 364, 'unit': 'Einw'}, {'year': 1880, 'pop': 435, 'unit': 'Einw'}, {'year': 1900, 'pop': 357, 'unit': 'Einw'}, {'year': 1910, 'pop': 318, 'unit': 'Einw'}, {'year': 1950, 'pop': 451, 'unit': 'Einw'}, {'year': 2000, 'pop': 333, 'unit': 'Einw'}];;Simplon Dorf;[3907];0;Simplon;6009;VS;8.056000000000001;46.196000000000005;de
1858;Sins (AG);AG;/Articles/001794/?language=de;28;[{'year': 1803, 'pop': 1136, 'unit': 'Einw'}, {'year': 1850, 'pop': 1788, 'unit': 'Einw'}, {'year': 1900, 'pop': 1480, 'unit': 'Einw'}, {'year': 1950, 'pop': 2160, 'unit': 'Einw'}, {'year': 2000, 'pop': 3282, 'unit': 'Einw'}];[{'year': 1803, 'pop': 1136, 'unit': 'Einw'}, {'year': 1850, 'pop': 1788, 'unit': 'Einw'}, {'year': 1900, 'pop': 1480, 'unit': 'Einw'}, {'year': 1950, 'pop': 2160, 'unit': 'Einw'}, {'year': 2000, 'pop': 3282, 'unit': 'Einw'}];;Sins;[5643, 5643];0;Sins;4239;AG;8.3705;47.191;de
1859;Siselen;BE;/Articles/000288/?language=de;1160;[{'year': 1764, 'pop': 269, 'unit': 'Einw'}, {'year': 1850, 'pop': 648, 'unit': 'Einw'}, {'year': 1900, 'pop': 601, 'unit': 'Einw'}, {'year': 1950, 'pop': 610, 'unit': 'Einw'}, {'year': 2000, 'pop': 612, 'unit': 'Einw'}];[{'year': 1764, 'pop': 269, 'unit': 'Einw'}, {'year': 1850, 'pop': 648, 'unit': 'Einw'}, {'year': 1900, 'pop': 601, 'unit': 'Einw'}, {'year': 1950, 'pop': 610, 'unit': 'Einw'}, {'year': 2000, 'pop': 612, 'unit': 'Einw'}];;Siselen BE;[2577];0;Siselen;499;BE;7.188;47.031000000000006;de
1860;Sisikon;UR;/Articles/000706/?language=de;1173;[{'year': 1698, 'pop': 80, 'unit': 'Einw'}, {'year': 1798, 'pop': 163, 'unit': 'Einw'}, {'year': 1850, 'pop': 245, 'unit': 'Einw'}, {'year': 1880, 'pop': 841, 'unit': 'Einw'}, {'year': 1900, 'pop': 274, 'unit': 'Einw'}, {'year': 1950, 'pop': 335, 'unit': 'Einw'}, {'year': 2000, 'pop': 350, 'unit': 'Einw'}];[{'year': 1698, 'pop': 80, 'unit': 'Einw'}, {'year': 1798, 'pop': 163, 'unit': 'Einw'}, {'year': 1850, 'pop': 245, 'unit': 'Einw'}, {'year': 1880, 'pop': 841, 'unit': 'Einw'}, {'year': 1900, 'pop': 274, 'unit': 'Einw'}, {'year': 1950, 'pop': 335, 'unit': 'Einw'}, {'year': 2000, 'pop': 350, 'unit': 'Einw'}];"undefined
weird post-1850 units:  (Eisenbahnbau)
weird post-1850 units:  (Eisenbahnbau)
weird post-1850 units:  (Eisenbahnbau)
weird post-1850 units:  (Eisenbahnbau)";Sisikon;[6452];0;Sisikon;1217;UR;8.624;46.948;de
1861;Sissach;BL;/Articles/007557/?language=de;1225;[{'year': 1497, 'pop': 120, 'unit': 'Einw'}, {'year': 1680, 'pop': 684, 'unit': 'Einw'}, {'year': 1774, 'pop': 848, 'unit': 'Einw'}, {'year': 1850, 'pop': 1374, 'unit': 'Einw'}, {'year': 1900, 'pop': 2798, 'unit': 'Einw'}, {'year': 1950, 'pop': 3493, 'unit': 'Einw'}, {'year': 2000, 'pop': 5325, 'unit': 'Einw'}];[{'year': 1497, 'pop': 120, 'unit': 'Einw'}, {'year': 1680, 'pop': 684, 'unit': 'Einw'}, {'year': 1774, 'pop': 848, 'unit': 'Einw'}, {'year': 1850, 'pop': 1374, 'unit': 'Einw'}, {'year': 1900, 'pop': 2798, 'unit': 'Einw'}, {'year': 1950, 'pop': 3493, 'unit': 'Einw'}, {'year': 2000, 'pop': 5325, 'unit': 'Einw'}];;Sissach;[4450];0;Sissach;2861;BL;7.816;47.471000000000004;de
1862;Sisseln;AG;/Articles/001749/?language=de;1327;[{'year': 1803, 'pop': 233, 'unit': 'Einw'}, {'year': 1850, 'pop': 367, 'unit': 'Einw'}, {'year': 1900, 'pop': 365, 'unit': 'Einw'}, {'year': 1950, 'pop': 318, 'unit': 'Einw'}, {'year': 1970, 'pop': 475, 'unit': 'Einw'}, {'year': 2000, 'pop': 1259, 'unit': 'Einw'}];[{'year': 1803, 'pop': 233, 'unit': 'Einw'}, {'year': 1850, 'pop': 367, 'unit': 'Einw'}, {'year': 1900, 'pop': 365, 'unit': 'Einw'}, {'year': 1950, 'pop': 318, 'unit': 'Einw'}, {'year': 1970, 'pop': 475, 'unit': 'Einw'}, {'year': 2000, 'pop': 1259, 'unit': 'Einw'}];;Sisseln AG;[4334];0;Sisseln;4177;AG;7.985;47.552;de
1863;Siviriez;FR;/Articles/000878/?language=de;1147;[{'year': 1811, 'pop': 384, 'unit': 'Einw'}, {'year': 1850, 'pop': 484, 'unit': 'Einw'}, {'year': 1900, 'pop': 738, 'unit': 'Einw'}, {'year': 1950, 'pop': 1017, 'unit': 'Einw'}, {'year': 2000, 'pop': 965, 'unit': 'Einw'}];[{'year': 1811, 'pop': 384, 'unit': 'Einw'}, {'year': 1850, 'pop': 484, 'unit': 'Einw'}, {'year': 1900, 'pop': 738, 'unit': 'Einw'}, {'year': 1950, 'pop': 1017, 'unit': 'Einw'}, {'year': 2000, 'pop': 965, 'unit': 'Einw'}];;Siviriez;[1678];0;Siviriez;2099;FR;6.88;46.658;fr
1864;Soazza;GR;/Articles/001558/?language=de;1203;[{'year': 1650, 'pop': 427, 'unit': 'Einw'}, {'year': 1802, 'pop': 311, 'unit': 'Einw'}, {'year': 1850, 'pop': 315, 'unit': 'Einw'}, {'year': 1900, 'pop': 339, 'unit': 'Einw'}, {'year': 1950, 'pop': 348, 'unit': 'Einw'}, {'year': 2000, 'pop': 359, 'unit': 'Einw'}];[{'year': 1650, 'pop': 427, 'unit': 'Einw'}, {'year': 1802, 'pop': 311, 'unit': 'Einw'}, {'year': 1850, 'pop': 315, 'unit': 'Einw'}, {'year': 1900, 'pop': 339, 'unit': 'Einw'}, {'year': 1950, 'pop': 348, 'unit': 'Einw'}, {'year': 2000, 'pop': 359, 'unit': 'Einw'}];;Soazza;[6562];0;Soazza;3823;GR;9.222999999999999;46.367;it
1865;Sonceboz-Sombeval;BE;/Articles/000275/?language=de;866;[{'year': 1453, 'pop': 70, 'unit': 'Einw', 'original_unit': 'Haushalte', 'einw_conversion_factor': 5}, {'year': 1801, 'pop': 331, 'unit': 'Einw'}, {'year': 1850, 'pop': 565, 'unit': 'Einw'}, {'year': 1900, 'pop': 1158, 'unit': 'Einw'}, {'year': 1950, 'pop': 1210, 'unit': 'Einw'}, {'year': 2000, 'pop': 1666, 'unit': 'Einw'}];[{'year': 1453, 'pop': 14, 'unit': 'Haushalte'}, {'year': 1801, 'pop': 331, 'unit': 'Einw'}, {'year': 1850, 'pop': 565, 'unit': 'Einw'}, {'year': 1900, 'pop': 1158, 'unit': 'Einw'}, {'year': 1950, 'pop': 1210, 'unit': 'Einw'}, {'year': 2000, 'pop': 1666, 'unit': 'Einw'}];;Sonceboz-Sombeval;[2605];0;Sonceboz-Sombeval;444;BE;7.169;47.195;fr
1866;Sonnaz, La;FR;/Articles/048517/?language=de;2004;[];[];;Montévraz;[1724];4;Le Mouret;2220;FR;7.176;46.726000000000006;fr
1867;Sonvilier;BE;/Articles/000276/?language=de;1298;[{'year': 1818, 'pop': 1513, 'unit': 'Einw'}, {'year': 1850, 'pop': 2276, 'unit': 'Einw'}, {'year': 1860, 'pop': 2885, 'unit': 'Einw'}, {'year': 1900, 'pop': 2341, 'unit': 'Einw'}, {'year': 1950, 'pop': 1580, 'unit': 'Einw'}, {'year': 2000, 'pop': 1158, 'unit': 'Einw'}];[{'year': 1818, 'pop': 1513, 'unit': 'Einw'}, {'year': 1850, 'pop': 2276, 'unit': 'Einw'}, {'year': 1860, 'pop': 2885, 'unit': 'Einw'}, {'year': 1900, 'pop': 2341, 'unit': 'Einw'}, {'year': 1950, 'pop': 1580, 'unit': 'Einw'}, {'year': 2000, 'pop': 1158, 'unit': 'Einw'}];;Sonvilier;[2615];0;Sonvilier;445;BE;6.9639999999999995;47.14;fr
1868;Soral;GE;/Articles/002921/?language=de;1236;[{'year': 1860, 'pop': 333, 'unit': 'Einw'}, {'year': 1900, 'pop': 329, 'unit': 'Einw'}, {'year': 1950, 'pop': 241, 'unit': 'Einw'}, {'year': 2000, 'pop': 597, 'unit': 'Einw'}];[{'year': 1860, 'pop': 333, 'unit': 'Einw'}, {'year': 1900, 'pop': 329, 'unit': 'Einw'}, {'year': 1950, 'pop': 241, 'unit': 'Einw'}, {'year': 2000, 'pop': 597, 'unit': 'Einw'}];;Soral;[1286];0;Soral;6639;GE;6.042999999999999;46.145;fr
1869;Sorengo;TI;/Articles/002210/?language=de;1189;[{'year': 1748, 'pop': 163, 'unit': 'Einw'}, {'year': 1791, 'pop': 156, 'unit': 'Einw'}, {'year': 1850, 'pop': 179, 'unit': 'Einw'}, {'year': 1900, 'pop': 337, 'unit': 'Einw'}, {'year': 1950, 'pop': 591, 'unit': 'Einw'}, {'year': 1990, 'pop': 1683, 'unit': 'Einw'}, {'year': 2000, 'pop': 1557, 'unit': 'Einw'}];[{'year': 1748, 'pop': 163, 'unit': 'Einw'}, {'year': 1791, 'pop': 156, 'unit': 'Einw'}, {'year': 1850, 'pop': 179, 'unit': 'Einw'}, {'year': 1900, 'pop': 337, 'unit': 'Einw'}, {'year': 1950, 'pop': 591, 'unit': 'Einw'}, {'year': 1990, 'pop': 1683, 'unit': 'Einw'}, {'year': 2000, 'pop': 1557, 'unit': 'Einw'}];;Sorengo;[6924];0;Sorengo;5225;TI;8.934;46.0;it
1870;Sorens;FR;/Articles/000923/?language=de;974;[{'year': 1800, 'pop': 382, 'unit': 'Einw'}, {'year': 1850, 'pop': 605, 'unit': 'Einw'}, {'year': 1900, 'pop': 801, 'unit': 'Einw'}, {'year': 1910, 'pop': 806, 'unit': 'Einw'}, {'year': 1950, 'pop': 769, 'unit': 'Einw'}, {'year': 2000, 'pop': 836, 'unit': 'Einw'}];[{'year': 1800, 'pop': 382, 'unit': 'Einw'}, {'year': 1850, 'pop': 605, 'unit': 'Einw'}, {'year': 1900, 'pop': 801, 'unit': 'Einw'}, {'year': 1910, 'pop': 806, 'unit': 'Einw'}, {'year': 1950, 'pop': 769, 'unit': 'Einw'}, {'year': 2000, 'pop': 836, 'unit': 'Einw'}];;Sorens;[1642];0;Sorens;2153;FR;7.06;46.669;fr
1871;Sorvilier;BE;/Articles/000424/?language=de;1148;[{'year': 1850, 'pop': 316, 'unit': 'Einw'}, {'year': 1900, 'pop': 438, 'unit': 'Einw'}, {'year': 1950, 'pop': 424, 'unit': 'Einw'}, {'year': 2000, 'pop': 272, 'unit': 'Einw'}];[{'year': 1850, 'pop': 316, 'unit': 'Einw'}, {'year': 1900, 'pop': 438, 'unit': 'Einw'}, {'year': 1950, 'pop': 424, 'unit': 'Einw'}, {'year': 2000, 'pop': 272, 'unit': 'Einw'}];;Sorvilier;[2736];0;Sorvilier;711;BE;7.306;47.239;fr
1872;Soubey;JU;/Articles/002973/?language=de;1340;[{'year': 1818, 'pop': 345, 'unit': 'Einw'}, {'year': 1850, 'pop': 391, 'unit': 'Einw'}, {'year': 1900, 'pop': 352, 'unit': 'Einw'}, {'year': 1950, 'pop': 219, 'unit': 'Einw'}, {'year': 1980, 'pop': 157, 'unit': 'Einw'}, {'year': 2000, 'pop': 136, 'unit': 'Einw'}];[{'year': 1818, 'pop': 345, 'unit': 'Einw'}, {'year': 1850, 'pop': 391, 'unit': 'Einw'}, {'year': 1900, 'pop': 352, 'unit': 'Einw'}, {'year': 1950, 'pop': 219, 'unit': 'Einw'}, {'year': 1980, 'pop': 157, 'unit': 'Einw'}, {'year': 2000, 'pop': 136, 'unit': 'Einw'}];;Soubey;[2887];0;Soubey;6759;JU;7.0489999999999995;47.31;fr
1873;Soyhières;JU;/Articles/002951/?language=de;1102;[{'year': 1818, 'pop': 190, 'unit': 'Einw'}, {'year': 1850, 'pop': 279, 'unit': 'Einw'}, {'year': 1900, 'pop': 507, 'unit': 'Einw'}, {'year': 1950, 'pop': 570, 'unit': 'Einw'}, {'year': 1980, 'pop': 413, 'unit': 'Einw'}, {'year': 2000, 'pop': 500, 'unit': 'Einw'}];[{'year': 1818, 'pop': 190, 'unit': 'Einw'}, {'year': 1850, 'pop': 279, 'unit': 'Einw'}, {'year': 1900, 'pop': 507, 'unit': 'Einw'}, {'year': 1950, 'pop': 570, 'unit': 'Einw'}, {'year': 1980, 'pop': 413, 'unit': 'Einw'}, {'year': 2000, 'pop': 500, 'unit': 'Einw'}];;Soyhières;[2805];0;Soyhières;6724;JU;7.369;47.391999999999996;fr
1874;Speicher;AR;/Articles/001302/?language=de;1309;[{'year': 1667, 'pop': 908, 'unit': 'Einw'}, {'year': 1734, 'pop': 1634, 'unit': 'Einw'}, {'year': 1850, 'pop': 2685, 'unit': 'Einw'}, {'year': 1900, 'pop': 3041, 'unit': 'Einw'}, {'year': 1950, 'pop': 2567, 'unit': 'Einw'}, {'year': 2000, 'pop': 3853, 'unit': 'Einw'}];[{'year': 1667, 'pop': 908, 'unit': 'Einw'}, {'year': 1734, 'pop': 1634, 'unit': 'Einw'}, {'year': 1850, 'pop': 2685, 'unit': 'Einw'}, {'year': 1900, 'pop': 3041, 'unit': 'Einw'}, {'year': 1950, 'pop': 2567, 'unit': 'Einw'}, {'year': 2000, 'pop': 3853, 'unit': 'Einw'}];;Speicher;[9042];0;Speicher;3023;AR;9.443;47.413000000000004;de
1875;Spiez;BE;/Articles/008454/?language=de;761;[{'year': 1764, 'pop': 1059, 'unit': 'Einw'}, {'year': 1850, 'pop': 2115, 'unit': 'Einw'}, {'year': 1888, 'pop': 2045, 'unit': 'Einw'}, {'year': 1900, 'pop': 3031, 'unit': 'Einw'}, {'year': 1950, 'pop': 6536, 'unit': 'Einw'}, {'year': 2000, 'pop': 12027, 'unit': 'Einw'}];[{'year': 1764, 'pop': 1059, 'unit': 'Einw'}, {'year': 1850, 'pop': 2115, 'unit': 'Einw'}, {'year': 1888, 'pop': 2045, 'unit': 'Einw'}, {'year': 1900, 'pop': 3031, 'unit': 'Einw'}, {'year': 1950, 'pop': 6536, 'unit': 'Einw'}, {'year': 2000, 'pop': 12027, 'unit': 'Einw'}];;Spiez;[3700];0;Spiez;768;BE;7.6770000000000005;46.691;de
1876;Spiringen;UR;/Articles/000707/?language=de;1275;[{'year': 1687, 'pop': 476, 'unit': 'Einw'}, {'year': 1799, 'pop': 760, 'unit': 'Einw'}, {'year': 1850, 'pop': 909, 'unit': 'Einw'}, {'year': 1900, 'pop': 945, 'unit': 'Einw'}, {'year': 1950, 'pop': 1050, 'unit': 'Einw'}, {'year': 2000, 'pop': 963, 'unit': 'Einw'}];[{'year': 1687, 'pop': 476, 'unit': 'Einw'}, {'year': 1799, 'pop': 760, 'unit': 'Einw'}, {'year': 1850, 'pop': 909, 'unit': 'Einw'}, {'year': 1900, 'pop': 945, 'unit': 'Einw'}, {'year': 1950, 'pop': 1050, 'unit': 'Einw'}, {'year': 2000, 'pop': 963, 'unit': 'Einw'}];;Spiringen;[6464];0;Spiringen;1218;UR;8.728;46.871;de
1877;Splügen;GR;/Articles/001499/?language=de;840;[{'year': 1690, 'pop': 360, 'unit': 'Einw'}, {'year': 1850, 'pop': 494, 'unit': 'Einw'}, {'year': 1900, 'pop': 373, 'unit': 'Einw'}, {'year': 1930, 'pop': 336, 'unit': 'Einw'}, {'year': 1950, 'pop': 387, 'unit': 'Einw'}, {'year': 2000, 'pop': 365, 'unit': 'Einw'}];[{'year': 1690, 'pop': 360, 'unit': 'Einw'}, {'year': 1850, 'pop': 494, 'unit': 'Einw'}, {'year': 1900, 'pop': 373, 'unit': 'Einw'}, {'year': 1930, 'pop': 336, 'unit': 'Einw'}, {'year': 1950, 'pop': 387, 'unit': 'Einw'}, {'year': 2000, 'pop': 365, 'unit': 'Einw'}];;Splügen;[7435];0;Rheinwald;3714;GR;9.324;46.553999999999995;de
1878;Spreitenbach;AG;/Articles/001651/?language=de;1111;[{'year': 1780, 'pop': 383, 'unit': 'Einw'}, {'year': 1799, 'pop': 398, 'unit': 'Einw'}, {'year': 1850, 'pop': 669, 'unit': 'Einw'}, {'year': 1900, 'pop': 913, 'unit': 'Einw'}, {'year': 1950, 'pop': 1173, 'unit': 'Einw'}, {'year': 1970, 'pop': 5978, 'unit': 'Einw'}, {'year': 2000, 'pop': 9127, 'unit': 'Einw'}];[{'year': 1780, 'pop': 383, 'unit': 'Einw'}, {'year': 1799, 'pop': 398, 'unit': 'Einw'}, {'year': 1850, 'pop': 669, 'unit': 'Einw'}, {'year': 1900, 'pop': 913, 'unit': 'Einw'}, {'year': 1950, 'pop': 1173, 'unit': 'Einw'}, {'year': 1970, 'pop': 5978, 'unit': 'Einw'}, {'year': 2000, 'pop': 9127, 'unit': 'Einw'}];;Spreitenbach;[8957];0;Spreitenbach;4040;AG;8.366;47.417;de
1879;St. Antoni;FR;/Articles/001033/?language=de;1690;[{'year': 1811, 'pop': 1002, 'unit': 'Einw'}, {'year': 1850, 'pop': 1276, 'unit': 'Einw'}, {'year': 1900, 'pop': 1523, 'unit': 'Einw'}, {'year': 1950, 'pop': 1652, 'unit': 'Einw'}, {'year': 2000, 'pop': 1924, 'unit': 'Einw'}];[{'year': 1811, 'pop': 1002, 'unit': 'Einw'}, {'year': 1850, 'pop': 1276, 'unit': 'Einw'}, {'year': 1900, 'pop': 1523, 'unit': 'Einw'}, {'year': 1950, 'pop': 1652, 'unit': 'Einw'}, {'year': 2000, 'pop': 1924, 'unit': 'Einw'}];;St. Antoni;[1713];0;St. Antoni;2302;FR;7.261;46.821999999999996;de
1880;St. Margrethen (SG);SG;/Articles/001337/?language=de;1384;[{'year': 1468, 'pop': 268, 'unit': 'Einw'}, {'year': 1798, 'pop': 1011, 'unit': 'Einw'}, {'year': 1850, 'pop': 1129, 'unit': 'Einw'}, {'year': 1900, 'pop': 1944, 'unit': 'Einw'}, {'year': 1910, 'pop': 3383, 'unit': 'Einw'}, {'year': 1950, 'pop': 3571, 'unit': 'Einw'}, {'year': 2000, 'pop': 5285, 'unit': 'Einw'}];[{'year': 1468, 'pop': 268, 'unit': 'Einw'}, {'year': 1798, 'pop': 1011, 'unit': 'Einw'}, {'year': 1850, 'pop': 1129, 'unit': 'Einw'}, {'year': 1900, 'pop': 1944, 'unit': 'Einw'}, {'year': 1910, 'pop': 3383, 'unit': 'Einw'}, {'year': 1950, 'pop': 3571, 'unit': 'Einw'}, {'year': 2000, 'pop': 5285, 'unit': 'Einw'}];;St. Margrethen SG;[9430];0;St. Margrethen;3236;SG;9.626;47.45399999999999;de
1881;St. Moritz;GR;/Articles/001543/?language=de;1137;[{'year': 1803, 'pop': 183, 'unit': 'Einw'}, {'year': 1850, 'pop': 228, 'unit': 'Einw'}, {'year': 1900, 'pop': 1603, 'unit': 'Einw'}, {'year': 1910, 'pop': 3197, 'unit': 'Einw'}, {'year': 1950, 'pop': 2558, 'unit': 'Einw'}, {'year': 1970, 'pop': 5699, 'unit': 'Einw'}, {'year': 2000, 'pop': 5589, 'unit': 'Einw'}];[{'year': 1803, 'pop': 183, 'unit': 'Einw'}, {'year': 1850, 'pop': 228, 'unit': 'Einw'}, {'year': 1900, 'pop': 1603, 'unit': 'Einw'}, {'year': 1910, 'pop': 3197, 'unit': 'Einw'}, {'year': 1950, 'pop': 2558, 'unit': 'Einw'}, {'year': 1970, 'pop': 5699, 'unit': 'Einw'}, {'year': 2000, 'pop': 5589, 'unit': 'Einw'}];;St. Moritz;[7500];0;St. Moritz;3787;GR;9.84;46.498000000000005;rm
