;year;pop;unit;name;canton;url;firstmention;notes
11211;1810;900;Einw;Saint-Imier;BE;/Articles/000274/?language=de;884;
11212;1839;1800;Einw;Saint-Imier;BE;/Articles/000274/?language=de;884;
11213;1850;2632;Einw;Saint-Imier;BE;/Articles/000274/?language=de;884;
11214;1880;7033;Einw;Saint-Imier;BE;/Articles/000274/?language=de;884;
11215;1900;7455;Einw;Saint-Imier;BE;/Articles/000274/?language=de;884;
11216;1950;5972;Einw;Saint-Imier;BE;/Articles/000274/?language=de;884;
11217;1970;6740;Einw;Saint-Imier;BE;/Articles/000274/?language=de;884;
11218;1980;5430;Einw;Saint-Imier;BE;/Articles/000274/?language=de;884;
11219;2000;4807;Einw;Saint-Imier;BE;/Articles/000274/?language=de;884;
11220;1802;140;Einw;Saint-Léonard;VS;/Articles/002792/?language=de;1218;
11221;1850;366;Einw;Saint-Léonard;VS;/Articles/002792/?language=de;1218;
11222;1900;678;Einw;Saint-Léonard;VS;/Articles/002792/?language=de;1218;
11223;1950;1070;Einw;Saint-Léonard;VS;/Articles/002792/?language=de;1218;
11224;2000;1872;Einw;Saint-Léonard;VS;/Articles/002792/?language=de;1218;
11225;1811;272;Einw;Saint-Martin (FR);FR;/Articles/001055/?language=de;1228;
11226;1850;435;Einw;Saint-Martin (FR);FR;/Articles/001055/?language=de;1228;
11227;1900;442;Einw;Saint-Martin (FR);FR;/Articles/001055/?language=de;1228;
11228;1950;434;Einw;Saint-Martin (FR);FR;/Articles/001055/?language=de;1228;
11229;2000;505;Einw;Saint-Martin (FR);FR;/Articles/001055/?language=de;1228;
11230;1850;732;Einw;Saint-Martin (VS);VS;/Articles/002708/?language=de;1224;
11231;1900;863;Einw;Saint-Martin (VS);VS;/Articles/002708/?language=de;1224;
11232;1950;1141;Einw;Saint-Martin (VS);VS;/Articles/002708/?language=de;1224;
11233;2000;897;Einw;Saint-Martin (VS);VS;/Articles/002708/?language=de;1224;
11234;1798;830;Einw;Saint-Maurice;VS;/Articles/002774/?language=de;200;
11235;1850;1224;Einw;Saint-Maurice;VS;/Articles/002774/?language=de;200;
11236;1900;2162;Einw;Saint-Maurice;VS;/Articles/002774/?language=de;200;
11237;1950;2728;Einw;Saint-Maurice;VS;/Articles/002774/?language=de;200;
11238;2000;3596;Einw;Saint-Maurice;VS;/Articles/002774/?language=de;200;
11239;1800;250;Einw;Salgesch;VS;/Articles/002723/?language=de;1225;
11240;1850;406;Einw;Salgesch;VS;/Articles/002723/?language=de;1225;
11241;1900;671;Einw;Salgesch;VS;/Articles/002723/?language=de;1225;
11242;1950;1166;Einw;Salgesch;VS;/Articles/002723/?language=de;1225;
11243;2000;1198;Einw;Salgesch;VS;/Articles/002723/?language=de;1225;
11244;1850;1520;Einw;Salvan;VS;/Articles/002775/?language=de;1018;
11245;1900;1916;Einw;Salvan;VS;/Articles/002775/?language=de;1018;
11246;1950;1102;Einw;Salvan;VS;/Articles/002775/?language=de;1018;
11247;2000;1020;Einw;Salvan;VS;/Articles/002775/?language=de;1018;
11248;1850;412;Einw;Samedan;GR;/Articles/001542/?language=de;1137;
11249;1900;967;Einw;Samedan;GR;/Articles/001542/?language=de;1137;
11250;1930;1783;Einw;Samedan;GR;/Articles/001542/?language=de;1137;
11251;1950;1685;Einw;Samedan;GR;/Articles/001542/?language=de;1137;
11252;1970;2574;Einw;Samedan;GR;/Articles/001542/?language=de;1137;
11253;2000;3069;Einw;Samedan;GR;/Articles/001542/?language=de;1137;
11254;1835;387;Einw;Samnaun;GR;/Articles/001527/?language=de;1220;"undefined
weird post-1850 units:  (davon 94% Deutsch- und 1% Romanischsprachige)"
11255;1850;313;Einw;Samnaun;GR;/Articles/001527/?language=de;1220;"undefined
weird post-1850 units:  (davon 94% Deutsch- und 1% Romanischsprachige)"
11256;1900;357;Einw;Samnaun;GR;/Articles/001527/?language=de;1220;"undefined
weird post-1850 units:  (davon 94% Deutsch- und 1% Romanischsprachige)"
11257;1950;424;Einw;Samnaun;GR;/Articles/001527/?language=de;1220;"undefined
weird post-1850 units:  (davon 94% Deutsch- und 1% Romanischsprachige)"
11258;2000;743;Einw;Samnaun;GR;/Articles/001527/?language=de;1220;"undefined
weird post-1850 units:  (davon 94% Deutsch- und 1% Romanischsprachige)"
11259;1826;465;Einw;San Vittore;GR;/Articles/001563/?language=de;1168;
11260;1850;594;Einw;San Vittore;GR;/Articles/001563/?language=de;1168;
11261;1900;517;Einw;San Vittore;GR;/Articles/001563/?language=de;1168;
11262;1950;468;Einw;San Vittore;GR;/Articles/001563/?language=de;1168;
11263;1970;666;Einw;San Vittore;GR;/Articles/001563/?language=de;1168;
11264;1980;555;Einw;San Vittore;GR;/Articles/001563/?language=de;1168;
11265;2000;657;Einw;San Vittore;GR;/Articles/001563/?language=de;1168;
11266;1808;207;Einw;Santa Maria in Calanca;GR;/Articles/001554/?language=de;949;
11267;1850;206;Einw;Santa Maria in Calanca;GR;/Articles/001554/?language=de;949;
11268;1900;163;Einw;Santa Maria in Calanca;GR;/Articles/001554/?language=de;949;
11269;1950;202;Einw;Santa Maria in Calanca;GR;/Articles/001554/?language=de;949;
11270;2000;111;Einw;Santa Maria in Calanca;GR;/Articles/001554/?language=de;949;
11271;1591;400;Einw;Sant'Antonino;TI;/Articles/002045/?language=de;1219;
11272;1696;453;Einw;Sant'Antonino;TI;/Articles/002045/?language=de;1219;
11273;1795;373;Einw;Sant'Antonino;TI;/Articles/002045/?language=de;1219;
11274;1850;329;Einw;Sant'Antonino;TI;/Articles/002045/?language=de;1219;
11275;1900;380;Einw;Sant'Antonino;TI;/Articles/002045/?language=de;1219;
11276;1950;440;Einw;Sant'Antonino;TI;/Articles/002045/?language=de;1219;
11277;2000;2066;Einw;Sant'Antonino;TI;/Articles/002045/?language=de;1219;
11278;1800;680;Einw;Sargans;SG;/Articles/001357/?language=de;765;
11279;1850;907;Einw;Sargans;SG;/Articles/001357/?language=de;765;
11280;1900;931;Einw;Sargans;SG;/Articles/001357/?language=de;765;
11281;1950;2075;Einw;Sargans;SG;/Articles/001357/?language=de;765;
11282;1960;2571;Einw;Sargans;SG;/Articles/001357/?language=de;765;
11283;1970;4058;Einw;Sargans;SG;/Articles/001357/?language=de;765;
11284;2000;4765;Einw;Sargans;SG;/Articles/001357/?language=de;765;
11285;1850;1023;Einw;Sattel;SZ;/Articles/000735/?language=de;1342;
11286;1900;928;Einw;Sattel;SZ;/Articles/000735/?language=de;1342;
11287;1910;827;Einw;Sattel;SZ;/Articles/000735/?language=de;1342;
11288;1950;997;Einw;Sattel;SZ;/Articles/000735/?language=de;1342;
11289;1980;1027;Einw;Sattel;SZ;/Articles/000735/?language=de;1342;
11290;2000;1402;Einw;Sattel;SZ;/Articles/000735/?language=de;1342;
11291;1818;237;Einw;Saulcy;JU;/Articles/002949/?language=de;1327;
11292;1850;299;Einw;Saulcy;JU;/Articles/002949/?language=de;1327;
11293;1900;256;Einw;Saulcy;JU;/Articles/002949/?language=de;1327;
11294;1950;220;Einw;Saulcy;JU;/Articles/002949/?language=de;1327;
11295;2000;264;Einw;Saulcy;JU;/Articles/002949/?language=de;1327;
11296;1775;105;Einw;Saules (BE);BE;/Articles/000420/?language=de;1179;
11297;1804;106;Einw;Saules (BE);BE;/Articles/000420/?language=de;1179;
11298;1850;143;Einw;Saules (BE);BE;/Articles/000420/?language=de;1179;
11299;1900;212;Einw;Saules (BE);BE;/Articles/000420/?language=de;1179;
11300;1950;196;Einw;Saules (BE);BE;/Articles/000420/?language=de;1179;
11301;2000;164;Einw;Saules (BE);BE;/Articles/000420/?language=de;1179;
11302;1850;1703;Einw;Savièse;VS;/Articles/002801/?language=de;1200;
11303;1900;2259;Einw;Savièse;VS;/Articles/002801/?language=de;1200;
11304;1950;3131;Einw;Savièse;VS;/Articles/002801/?language=de;1200;
11305;2000;5341;Einw;Savièse;VS;/Articles/002801/?language=de;1200;
11306;1747;145;Einw;Savosa;TI;/Articles/002206/?language=de;1335;
11307;1808;125;Einw;Savosa;TI;/Articles/002206/?language=de;1335;
11308;1850;196;Einw;Savosa;TI;/Articles/002206/?language=de;1335;
11309;1900;275;Einw;Savosa;TI;/Articles/002206/?language=de;1335;
11310;1950;589;Einw;Savosa;TI;/Articles/002206/?language=de;1335;
11311;2000;2061;Einw;Savosa;TI;/Articles/002206/?language=de;1335;
11312;1764;56;Einw;Saxeten;BE;/Articles/000345/?language=de;1303;
11313;1850;120;Einw;Saxeten;BE;/Articles/000345/?language=de;1303;
11314;1900;170;Einw;Saxeten;BE;/Articles/000345/?language=de;1303;
11315;1950;112;Einw;Saxeten;BE;/Articles/000345/?language=de;1303;
11316;2000;128;Einw;Saxeten;BE;/Articles/000345/?language=de;1303;
11317;1802;463;Einw;Saxon;VS;/Articles/002736/?language=de;1153;
11318;1850;952;Einw;Saxon;VS;/Articles/002736/?language=de;1153;
11319;1900;1636;Einw;Saxon;VS;/Articles/002736/?language=de;1153;
11320;1950;2421;Einw;Saxon;VS;/Articles/002736/?language=de;1153;
11321;2000;3312;Einw;Saxon;VS;/Articles/002736/?language=de;1153;
11322;1764;577;Einw;Schafisheim;AG;/Articles/001772/?language=de;1261;
11323;1831;1131;Einw;Schafisheim;AG;/Articles/001772/?language=de;1261;
11324;1850;1068;Einw;Schafisheim;AG;/Articles/001772/?language=de;1261;
11325;1900;868;Einw;Schafisheim;AG;/Articles/001772/?language=de;1261;
11326;1950;1383;Einw;Schafisheim;AG;/Articles/001772/?language=de;1261;
11327;2000;2518;Einw;Schafisheim;AG;/Articles/001772/?language=de;1261;
11328;1830;1745;Einw;Schänis;SG;/Articles/001364/?language=de;972;
11329;1850;1917;Einw;Schänis;SG;/Articles/001364/?language=de;972;
11330;1900;1876;Einw;Schänis;SG;/Articles/001364/?language=de;972;
11331;1950;2223;Einw;Schänis;SG;/Articles/001364/?language=de;972;
11332;2000;3573;Einw;Schänis;SG;/Articles/001364/?language=de;972;
11333;1803;336;Einw;Scharans;GR;/Articles/001478/?language=de;1200;
11334;1850;416;Einw;Scharans;GR;/Articles/001478/?language=de;1200;
11335;1900;439;Einw;Scharans;GR;/Articles/001478/?language=de;1200;
11336;1950;480;Einw;Scharans;GR;/Articles/001478/?language=de;1200;
11337;2000;817;Einw;Scharans;GR;/Articles/001478/?language=de;1200;
11338;1743;602;Einw;Schattdorf;UR;/Articles/000702/?language=de;1079;
11339;1799;650;Einw;Schattdorf;UR;/Articles/000702/?language=de;1079;
11340;1811;628;Einw;Schattdorf;UR;/Articles/000702/?language=de;1079;
11341;1850;822;Einw;Schattdorf;UR;/Articles/000702/?language=de;1079;
11342;1900;1128;Einw;Schattdorf;UR;/Articles/000702/?language=de;1079;
11343;1950;2217;Einw;Schattdorf;UR;/Articles/000702/?language=de;1079;
11344;2000;4897;Einw;Schattdorf;UR;/Articles/000702/?language=de;1079;
11345;1764;298;Einw;Schattenhalb;BE;/Articles/000472/?language=de;600;
11346;1850;767;Einw;Schattenhalb;BE;/Articles/000472/?language=de;600;
11347;1880;850;Einw;Schattenhalb;BE;/Articles/000472/?language=de;600;
11348;1900;772;Einw;Schattenhalb;BE;/Articles/000472/?language=de;600;
11349;1950;954;Einw;Schattenhalb;BE;/Articles/000472/?language=de;600;
11350;2000;574;Einw;Schattenhalb;BE;/Articles/000472/?language=de;600;
11351;1850;82;Einw;Schelten;BE;/Articles/000421/?language=de;1563;
11352;1870;110;Einw;Schelten;BE;/Articles/000421/?language=de;1563;
11353;1900;91;Einw;Schelten;BE;/Articles/000421/?language=de;1563;
11354;1950;69;Einw;Schelten;BE;/Articles/000421/?language=de;1563;
11355;2000;52;Einw;Schelten;BE;/Articles/000421/?language=de;1563;
11356;1764;181;Einw;Scherz;AG;/Articles/001705/?language=de;1273;
11357;1837;354;Einw;Scherz;AG;/Articles/001705/?language=de;1273;
11358;1850;346;Einw;Scherz;AG;/Articles/001705/?language=de;1273;
11359;1900;295;Einw;Scherz;AG;/Articles/001705/?language=de;1273;
11360;1950;293;Einw;Scherz;AG;/Articles/001705/?language=de;1273;
11361;2000;575;Einw;Scherz;AG;/Articles/001705/?language=de;1273;
11362;1764;60;Einw;Scheuren;BE;/Articles/000450/?language=de;1398;
11363;1850;168;Einw;Scheuren;BE;/Articles/000450/?language=de;1398;
11364;1900;282;Einw;Scheuren;BE;/Articles/000450/?language=de;1398;
11365;1950;289;Einw;Scheuren;BE;/Articles/000450/?language=de;1398;
11366;2000;421;Einw;Scheuren;BE;/Articles/000450/?language=de;1398;
11367;1780;1110;Einw;Schiers;GR;/Articles/001609/?language=de;1101;
11368;1850;1741;Einw;Schiers;GR;/Articles/001609/?language=de;1101;
11369;1900;1654;Einw;Schiers;GR;/Articles/001609/?language=de;1101;
11370;1950;2312;Einw;Schiers;GR;/Articles/001609/?language=de;1101;
11371;2000;2637;Einw;Schiers;GR;/Articles/001609/?language=de;1101;
11372;1764;90;Einw;Schinznach-Bad;AG;/Articles/001706/?language=de;1254;
11373;1850;210;Einw;Schinznach-Bad;AG;/Articles/001706/?language=de;1254;
11374;1900;149;Einw;Schinznach-Bad;AG;/Articles/001706/?language=de;1254;
11375;1950;450;Einw;Schinznach-Bad;AG;/Articles/001706/?language=de;1254;
11376;2000;1258;Einw;Schinznach-Bad;AG;/Articles/001706/?language=de;1254;
11377;1467;65;Einw;Schlatt  (ZH);ZH;/Articles/000153/?language=de;754;
11378;1634;317;Einw;Schlatt  (ZH);ZH;/Articles/000153/?language=de;754;
11379;1792;722;Einw;Schlatt  (ZH);ZH;/Articles/000153/?language=de;754;
11380;1850;700;Einw;Schlatt  (ZH);ZH;/Articles/000153/?language=de;754;
11381;1900;521;Einw;Schlatt  (ZH);ZH;/Articles/000153/?language=de;754;
11382;1950;517;Einw;Schlatt  (ZH);ZH;/Articles/000153/?language=de;754;
11383;1960;475;Einw;Schlatt  (ZH);ZH;/Articles/000153/?language=de;754;
11384;2000;610;Einw;Schlatt  (ZH);ZH;/Articles/000153/?language=de;754;
11385;1850;1294;Einw;Schlatt-Haslen;AI;/Articles/001316/?language=de;1200;"undefined
weird post-1850 units:  (mit Kloster Wonnenstein)"
11386;1880;1417;Einw;Schlatt-Haslen;AI;/Articles/001316/?language=de;1200;"undefined
weird post-1850 units:  (mit Kloster Wonnenstein)"
11387;1900;1383;Einw;Schlatt-Haslen;AI;/Articles/001316/?language=de;1200;"undefined
weird post-1850 units:  (mit Kloster Wonnenstein)"
11388;1950;1329;Einw;Schlatt-Haslen;AI;/Articles/001316/?language=de;1200;"undefined
weird post-1850 units:  (mit Kloster Wonnenstein)"
11389;2000;1146;Einw;Schlatt-Haslen;AI;/Articles/001316/?language=de;1200;"undefined
weird post-1850 units:  (mit Kloster Wonnenstein)"
11390;1634;290;Einw;Schleinikon;ZH;/Articles/000078/?language=de;897;
11391;1764;324;Einw;Schleinikon;ZH;/Articles/000078/?language=de;897;
11392;1850;523;Einw;Schleinikon;ZH;/Articles/000078/?language=de;897;
11393;1900;343;Einw;Schleinikon;ZH;/Articles/000078/?language=de;897;
11394;1910;308;Einw;Schleinikon;ZH;/Articles/000078/?language=de;897;
11395;1950;334;Einw;Schleinikon;ZH;/Articles/000078/?language=de;897;
11396;2000;637;Einw;Schleinikon;ZH;/Articles/000078/?language=de;897;
11397;1530;250;Einw;Schleitheim;SH;/Articles/001283/?language=de;995;
11398;1798;1468;Einw;Schleitheim;SH;/Articles/001283/?language=de;995;
11399;1836;2289;Einw;Schleitheim;SH;/Articles/001283/?language=de;995;
11400;1850;2476;Einw;Schleitheim;SH;/Articles/001283/?language=de;995;
11401;1900;1893;Einw;Schleitheim;SH;/Articles/001283/?language=de;995;
11402;1950;1529;Einw;Schleitheim;SH;/Articles/001283/?language=de;995;
11403;2000;1779;Einw;Schleitheim;SH;/Articles/001283/?language=de;995;
11404;1850;653;Einw;Schlierbach;LU;/Articles/000652/?language=de;1178;
11405;1900;446;Einw;Schlierbach;LU;/Articles/000652/?language=de;1178;
11406;1950;485;Einw;Schlierbach;LU;/Articles/000652/?language=de;1178;
11407;2000;567;Einw;Schlierbach;LU;/Articles/000652/?language=de;1178;
11408;1634;237;Einw;Schlieren;ZH;/Articles/000165/?language=de;828;
11409;1850;689;Einw;Schlieren;ZH;/Articles/000165/?language=de;828;
11410;1888;766;Einw;Schlieren;ZH;/Articles/000165/?language=de;828;
11411;1900;1670;Einw;Schlieren;ZH;/Articles/000165/?language=de;828;
11412;1950;6074;Einw;Schlieren;ZH;/Articles/000165/?language=de;828;
11413;1960;10043;Einw;Schlieren;ZH;/Articles/000165/?language=de;828;
11414;2000;13356;Einw;Schlieren;ZH;/Articles/000165/?language=de;828;
11415;1764;549;Einw;Schlossrued;AG;/Articles/001727/?language=de;1217;
11416;1803;878;Einw;Schlossrued;AG;/Articles/001727/?language=de;1217;
11417;1850;1000;Einw;Schlossrued;AG;/Articles/001727/?language=de;1217;
11418;1900;719;Einw;Schlossrued;AG;/Articles/001727/?language=de;1217;
11419;1950;848;Einw;Schlossrued;AG;/Articles/001727/?language=de;1217;
11420;2000;903;Einw;Schlossrued;AG;/Articles/001727/?language=de;1217;
11421;1764;195;Einw;Schlosswil;BE;/Articles/000372/?language=de;1146;
11422;1850;954;Einw;Schlosswil;BE;/Articles/000372/?language=de;1146;
11423;1900;821;Einw;Schlosswil;BE;/Articles/000372/?language=de;1146;
11424;1950;846;Einw;Schlosswil;BE;/Articles/000372/?language=de;1146;
11425;2000;656;Einw;Schlosswil;BE;/Articles/000372/?language=de;1146;
11426;1850;366;Einw;Schluein;GR;/Articles/001445/?language=de;831;
11427;1900;424;Einw;Schluein;GR;/Articles/001445/?language=de;831;
11428;1930;593;Einw;Schluein;GR;/Articles/001445/?language=de;831;
11429;1950;554;Einw;Schluein;GR;/Articles/001445/?language=de;831;
11430;2000;602;Einw;Schluein;GR;/Articles/001445/?language=de;831;
11431;1744;388;Einw;Schmerikon;SG;/Articles/001373/?language=de;741;
11432;1850;988;Einw;Schmerikon;SG;/Articles/001373/?language=de;741;
11433;1900;1120;Einw;Schmerikon;SG;/Articles/001373/?language=de;741;
11434;1950;1671;Einw;Schmerikon;SG;/Articles/001373/?language=de;741;
11435;2000;3182;Einw;Schmerikon;SG;/Articles/001373/?language=de;741;
11436;1764;615;Einw;Schmiedrued;AG;/Articles/001728/?language=de;1217;
11437;1803;1016;Einw;Schmiedrued;AG;/Articles/001728/?language=de;1217;
11438;1850;1526;Einw;Schmiedrued;AG;/Articles/001728/?language=de;1217;
11439;1900;968;Einw;Schmiedrued;AG;/Articles/001728/?language=de;1217;
11440;1950;977;Einw;Schmiedrued;AG;/Articles/001728/?language=de;1217;
11441;2000;1219;Einw;Schmiedrued;AG;/Articles/001728/?language=de;1217;
11442;1623;170;Einw;Schmitten (GR);GR;/Articles/001417/?language=de;1280;
11443;1850;205;Einw;Schmitten (GR);GR;/Articles/001417/?language=de;1280;
11444;1900;249;Einw;Schmitten (GR);GR;/Articles/001417/?language=de;1280;
11445;1950;329;Einw;Schmitten (GR);GR;/Articles/001417/?language=de;1280;
11446;2000;243;Einw;Schmitten (GR);GR;/Articles/001417/?language=de;1280;
11447;1799;442;Einw;Schneisingen;AG;/Articles/001846/?language=de;1113;
11448;1850;623;Einw;Schneisingen;AG;/Articles/001846/?language=de;1113;
11449;1900;536;Einw;Schneisingen;AG;/Articles/001846/?language=de;1113;
11450;1950;778;Einw;Schneisingen;AG;/Articles/001846/?language=de;1113;
11451;2000;1232;Einw;Schneisingen;AG;/Articles/001846/?language=de;1113;
11452;1798;372;Einw;Schnottwil;SO;/Articles/001093/?language=de;1264;
11453;1850;660;Einw;Schnottwil;SO;/Articles/001093/?language=de;1264;
11454;1880;705;Einw;Schnottwil;SO;/Articles/001093/?language=de;1264;
11455;1900;633;Einw;Schnottwil;SO;/Articles/001093/?language=de;1264;
11456;1950;659;Einw;Schnottwil;SO;/Articles/001093/?language=de;1264;
11457;1970;606;Einw;Schnottwil;SO;/Articles/001093/?language=de;1264;
11458;2000;946;Einw;Schnottwil;SO;/Articles/001093/?language=de;1264;
11459;1467;45;Einw;Schöfflisdorf;ZH;/Articles/000079/?language=de;1285;
11460;1634;168;Einw;Schöfflisdorf;ZH;/Articles/000079/?language=de;1285;
11461;1756;581;Einw;Schöfflisdorf;ZH;/Articles/000079/?language=de;1285;
11462;1850;446;Einw;Schöfflisdorf;ZH;/Articles/000079/?language=de;1285;
11463;1900;318;Einw;Schöfflisdorf;ZH;/Articles/000079/?language=de;1285;
11464;1950;369;Einw;Schöfflisdorf;ZH;/Articles/000079/?language=de;1285;
11465;1970;494;Einw;Schöfflisdorf;ZH;/Articles/000079/?language=de;1285;
11466;2000;1133;Einw;Schöfflisdorf;ZH;/Articles/000079/?language=de;1285;
11467;1764;600;Einw;Schöftland;AG;/Articles/001729/?language=de;1212;
11468;1803;870;Einw;Schöftland;AG;/Articles/001729/?language=de;1212;
11469;1850;1243;Einw;Schöftland;AG;/Articles/001729/?language=de;1212;
11470;1900;1323;Einw;Schöftland;AG;/Articles/001729/?language=de;1212;
11471;1950;2316;Einw;Schöftland;AG;/Articles/001729/?language=de;1212;
11472;2000;3271;Einw;Schöftland;AG;/Articles/001729/?language=de;1212;
11473;1671;65;Einw;Schönenbuch;BL;/Articles/001201/?language=de;1315;
11474;1850;218;Einw;Schönenbuch;BL;/Articles/001201/?language=de;1315;
11475;1900;255;Einw;Schönenbuch;BL;/Articles/001201/?language=de;1315;
11476;1950;298;Einw;Schönenbuch;BL;/Articles/001201/?language=de;1315;
11477;1980;754;Einw;Schönenbuch;BL;/Articles/001201/?language=de;1315;
11478;2000;1245;Einw;Schönenbuch;BL;/Articles/001201/?language=de;1315;
11479;1734;400;Einw;Schönengrund;AR;/Articles/001295/?language=de;1268;
11480;1850;609;Einw;Schönengrund;AR;/Articles/001295/?language=de;1268;
11481;1870;792;Einw;Schönengrund;AR;/Articles/001295/?language=de;1268;
11482;1900;661;Einw;Schönengrund;AR;/Articles/001295/?language=de;1268;
11483;1950;502;Einw;Schönengrund;AR;/Articles/001295/?language=de;1268;
11484;1970;384;Einw;Schönengrund;AR;/Articles/001295/?language=de;1268;
11485;2000;459;Einw;Schönengrund;AR;/Articles/001295/?language=de;1268;
11486;1739;208;Einw;Schönenwerd;SO;/Articles/001170/?language=de;778;
11487;1798;377;Einw;Schönenwerd;SO;/Articles/001170/?language=de;778;
11488;1850;556;Einw;Schönenwerd;SO;/Articles/001170/?language=de;778;
