year;pop;unit;name;canton_x;url;firstmention;notes;place;zipcode;zusatzziffer;commune;bfsnr;canton_y;X;Y;language
1667;1012.0;Einw;Schwellbrunn;AR;/Articles/001296/?language=de;966.0;;Schwellbrunn;[9103];0.0;Schwellbrunn;3004.0;AR;9.249;47.352;de
1794;2436.0;Einw;Schwellbrunn;AR;/Articles/001296/?language=de;966.0;;Schwellbrunn;[9103];0.0;Schwellbrunn;3004.0;AR;9.249;47.352;de
1850;2254.0;Einw;Schwellbrunn;AR;/Articles/001296/?language=de;966.0;;Schwellbrunn;[9103];0.0;Schwellbrunn;3004.0;AR;9.249;47.352;de
1900;1888.0;Einw;Schwellbrunn;AR;/Articles/001296/?language=de;966.0;;Schwellbrunn;[9103];0.0;Schwellbrunn;3004.0;AR;9.249;47.352;de
1941;1412.0;Einw;Schwellbrunn;AR;/Articles/001296/?language=de;966.0;;Schwellbrunn;[9103];0.0;Schwellbrunn;3004.0;AR;9.249;47.352;de
1950;1515.0;Einw;Schwellbrunn;AR;/Articles/001296/?language=de;966.0;;Schwellbrunn;[9103];0.0;Schwellbrunn;3004.0;AR;9.249;47.352;de
1980;1142.0;Einw;Schwellbrunn;AR;/Articles/001296/?language=de;966.0;;Schwellbrunn;[9103];0.0;Schwellbrunn;3004.0;AR;9.249;47.352;de
2000;1468.0;Einw;Schwellbrunn;AR;/Articles/001296/?language=de;966.0;;Schwellbrunn;[9103];0.0;Schwellbrunn;3004.0;AR;9.249;47.352;de
1801;799.0;Einw;Schwende;AI;/Articles/001317/?language=de;1204.0;;Schwende;[9057];2.0;Schwende;3105.0;AI;9.434;47.301;de
1850;1101.0;Einw;Schwende;AI;/Articles/001317/?language=de;1204.0;;Schwende;[9057];2.0;Schwende;3105.0;AI;9.434;47.301;de
1900;1299.0;Einw;Schwende;AI;/Articles/001317/?language=de;1204.0;;Schwende;[9057];2.0;Schwende;3105.0;AI;9.434;47.301;de
1950;1410.0;Einw;Schwende;AI;/Articles/001317/?language=de;1204.0;;Schwende;[9057];2.0;Schwende;3105.0;AI;9.434;47.301;de
2000;1935.0;Einw;Schwende;AI;/Articles/001317/?language=de;1204.0;;Schwende;[9057];2.0;Schwende;3105.0;AI;9.434;47.301;de
1764;60.0;Einw;Schwendibach;BE;/Articles/000536/?language=de;1388.0;;Schwendibach;[3624];2.0;Schwendibach;937.0;BE;7.662000000000001;46.77;de
1850;136.0;Einw;Schwendibach;BE;/Articles/000536/?language=de;1388.0;;Schwendibach;[3624];2.0;Schwendibach;937.0;BE;7.662000000000001;46.77;de
1900;121.0;Einw;Schwendibach;BE;/Articles/000536/?language=de;1388.0;;Schwendibach;[3624];2.0;Schwendibach;937.0;BE;7.662000000000001;46.77;de
1950;203.0;Einw;Schwendibach;BE;/Articles/000536/?language=de;1388.0;;Schwendibach;[3624];2.0;Schwendibach;937.0;BE;7.662000000000001;46.77;de
2000;262.0;Einw;Schwendibach;BE;/Articles/000536/?language=de;1388.0;;Schwendibach;[3624];2.0;Schwendibach;937.0;BE;7.662000000000001;46.77;de
1836;221.0;Einw;Schwerzenbach;ZH;/Articles/000134/?language=de;1064.0;;Schwerzenbach;[8603];0.0;Schwerzenbach;197.0;ZH;8.652000000000001;47.38;de
1850;218.0;Einw;Schwerzenbach;ZH;/Articles/000134/?language=de;1064.0;;Schwerzenbach;[8603];0.0;Schwerzenbach;197.0;ZH;8.652000000000001;47.38;de
1900;201.0;Einw;Schwerzenbach;ZH;/Articles/000134/?language=de;1064.0;;Schwerzenbach;[8603];0.0;Schwerzenbach;197.0;ZH;8.652000000000001;47.38;de
1950;389.0;Einw;Schwerzenbach;ZH;/Articles/000134/?language=de;1064.0;;Schwerzenbach;[8603];0.0;Schwerzenbach;197.0;ZH;8.652000000000001;47.38;de
1970;2665.0;Einw;Schwerzenbach;ZH;/Articles/000134/?language=de;1064.0;;Schwerzenbach;[8603];0.0;Schwerzenbach;197.0;ZH;8.652000000000001;47.38;de
2000;4256.0;Einw;Schwerzenbach;ZH;/Articles/000134/?language=de;1064.0;;Schwerzenbach;[8603];0.0;Schwerzenbach;197.0;ZH;8.652000000000001;47.38;de
1835;989.0;Einw;Scuol;GR;/Articles/001530/?language=de;1095.0;;Scuol;[7550];0.0;Scuol;3762.0;GR;10.305;46.794;rm
1850;912.0;Einw;Scuol;GR;/Articles/001530/?language=de;1095.0;;Scuol;[7550];0.0;Scuol;3762.0;GR;10.305;46.794;rm
1900;1117.0;Einw;Scuol;GR;/Articles/001530/?language=de;1095.0;;Scuol;[7550];0.0;Scuol;3762.0;GR;10.305;46.794;rm
1950;1384.0;Einw;Scuol;GR;/Articles/001530/?language=de;1095.0;;Scuol;[7550];0.0;Scuol;3762.0;GR;10.305;46.794;rm
2000;2122.0;Einw;Scuol;GR;/Articles/001530/?language=de;1095.0;;Scuol;[7550];0.0;Scuol;3762.0;GR;10.305;46.794;rm
1764;1019.0;Einw;Seedorf (BE);BE;/Articles/000183/?language=de;469.0;;Seedorf BE;[3267];0.0;Seedorf (BE);312.0;BE;7.311;47.034;de
1850;2585.0;Einw;Seedorf (BE);BE;/Articles/000183/?language=de;469.0;;Seedorf BE;[3267];0.0;Seedorf (BE);312.0;BE;7.311;47.034;de
1900;2822.0;Einw;Seedorf (BE);BE;/Articles/000183/?language=de;469.0;;Seedorf BE;[3267];0.0;Seedorf (BE);312.0;BE;7.311;47.034;de
1950;2628.0;Einw;Seedorf (BE);BE;/Articles/000183/?language=de;469.0;;Seedorf BE;[3267];0.0;Seedorf (BE);312.0;BE;7.311;47.034;de
2000;3144.0;Einw;Seedorf (BE);BE;/Articles/000183/?language=de;469.0;;Seedorf BE;[3267];0.0;Seedorf (BE);312.0;BE;7.311;47.034;de
1467;65.0;Einw;Seegräben;ZH;/Articles/000091/?language=de;1219.0;;Aathal-Seegräben;[8607];0.0;Seegräben;119.0;ZH;8.77;47.339;de
1738;151.0;Einw;Seegräben;ZH;/Articles/000091/?language=de;1219.0;;Aathal-Seegräben;[8607];0.0;Seegräben;119.0;ZH;8.77;47.339;de
1836;484.0;Einw;Seegräben;ZH;/Articles/000091/?language=de;1219.0;;Aathal-Seegräben;[8607];0.0;Seegräben;119.0;ZH;8.77;47.339;de
1850;379.0;Einw;Seegräben;ZH;/Articles/000091/?language=de;1219.0;;Aathal-Seegräben;[8607];0.0;Seegräben;119.0;ZH;8.77;47.339;de
1900;780.0;Einw;Seegräben;ZH;/Articles/000091/?language=de;1219.0;;Aathal-Seegräben;[8607];0.0;Seegräben;119.0;ZH;8.77;47.339;de
1950;819.0;Einw;Seegräben;ZH;/Articles/000091/?language=de;1219.0;;Aathal-Seegräben;[8607];0.0;Seegräben;119.0;ZH;8.77;47.339;de
2000;1279.0;Einw;Seegräben;ZH;/Articles/000091/?language=de;1219.0;;Aathal-Seegräben;[8607];0.0;Seegräben;119.0;ZH;8.77;47.339;de
1764;752.0;Einw;Seengen;AG;/Articles/001773/?language=de;924.0;;Seengen;[5707];0.0;Seengen;4208.0;AG;8.203;47.326;de
1831;1628.0;Einw;Seengen;AG;/Articles/001773/?language=de;924.0;;Seengen;[5707];0.0;Seengen;4208.0;AG;8.203;47.326;de
1850;1528.0;Einw;Seengen;AG;/Articles/001773/?language=de;924.0;;Seengen;[5707];0.0;Seengen;4208.0;AG;8.203;47.326;de
1900;1353.0;Einw;Seengen;AG;/Articles/001773/?language=de;924.0;;Seengen;[5707];0.0;Seengen;4208.0;AG;8.203;47.326;de
1920;1267.0;Einw;Seengen;AG;/Articles/001773/?language=de;924.0;;Seengen;[5707];0.0;Seengen;4208.0;AG;8.203;47.326;de
1950;1445.0;Einw;Seengen;AG;/Articles/001773/?language=de;924.0;;Seengen;[5707];0.0;Seengen;4208.0;AG;8.203;47.326;de
1970;1512.0;Einw;Seengen;AG;/Articles/001773/?language=de;924.0;;Seengen;[5707];0.0;Seengen;4208.0;AG;8.203;47.326;de
2000;2526.0;Einw;Seengen;AG;/Articles/001773/?language=de;924.0;;Seengen;[5707];0.0;Seengen;4208.0;AG;8.203;47.326;de
1850;791.0;Einw;Seewis im Prättigau;GR;/Articles/001611/?language=de;1224.0;;Buchen im Prättigau;[7223];0.0;Luzein;3891.0;GR;9.722999999999999;46.94;de
1900;901.0;Einw;Seewis im Prättigau;GR;/Articles/001611/?language=de;1224.0;;Buchen im Prättigau;[7223];0.0;Luzein;3891.0;GR;9.722999999999999;46.94;de
1950;955.0;Einw;Seewis im Prättigau;GR;/Articles/001611/?language=de;1224.0;;Buchen im Prättigau;[7223];0.0;Luzein;3891.0;GR;9.722999999999999;46.94;de
1970;923.0;Einw;Seewis im Prättigau;GR;/Articles/001611/?language=de;1224.0;;Buchen im Prättigau;[7223];0.0;Luzein;3891.0;GR;9.722999999999999;46.94;de
2000;1323.0;Einw;Seewis im Prättigau;GR;/Articles/001611/?language=de;1224.0;;Buchen im Prättigau;[7223];0.0;Luzein;3891.0;GR;9.722999999999999;46.94;de
1764;346.0;Einw;Seftigen;BE;/Articles/000506/?language=de;1277.0;;Seftigen;[3662];0.0;Seftigen;883.0;BE;7.541;46.787;de
1850;676.0;Einw;Seftigen;BE;/Articles/000506/?language=de;1277.0;;Seftigen;[3662];0.0;Seftigen;883.0;BE;7.541;46.787;de
1900;603.0;Einw;Seftigen;BE;/Articles/000506/?language=de;1277.0;;Seftigen;[3662];0.0;Seftigen;883.0;BE;7.541;46.787;de
1950;956.0;Einw;Seftigen;BE;/Articles/000506/?language=de;1277.0;;Seftigen;[3662];0.0;Seftigen;883.0;BE;7.541;46.787;de
2000;2076.0;Einw;Seftigen;BE;/Articles/000506/?language=de;1277.0;;Seftigen;[3662];0.0;Seftigen;883.0;BE;7.541;46.787;de
1497;25.0;Einw;Seltisberg;BL;/Articles/001215/?language=de;1194.0;;Seltisberg;[4411];0.0;Seltisberg;2833.0;BL;7.712999999999999;47.461000000000006;de
1680;150.0;Einw;Seltisberg;BL;/Articles/001215/?language=de;1194.0;;Seltisberg;[4411];0.0;Seltisberg;2833.0;BL;7.712999999999999;47.461000000000006;de
1850;434.0;Einw;Seltisberg;BL;/Articles/001215/?language=de;1194.0;;Seltisberg;[4411];0.0;Seltisberg;2833.0;BL;7.712999999999999;47.461000000000006;de
1900;410.0;Einw;Seltisberg;BL;/Articles/001215/?language=de;1194.0;;Seltisberg;[4411];0.0;Seltisberg;2833.0;BL;7.712999999999999;47.461000000000006;de
1950;439.0;Einw;Seltisberg;BL;/Articles/001215/?language=de;1194.0;;Seltisberg;[4411];0.0;Seltisberg;2833.0;BL;7.712999999999999;47.461000000000006;de
1980;911.0;Einw;Seltisberg;BL;/Articles/001215/?language=de;1194.0;;Seltisberg;[4411];0.0;Seltisberg;2833.0;BL;7.712999999999999;47.461000000000006;de
2000;1217.0;Einw;Seltisberg;BL;/Articles/001215/?language=de;1194.0;;Seltisberg;[4411];0.0;Seltisberg;2833.0;BL;7.712999999999999;47.461000000000006;de
1802;567.0;Einw;Sembrancher;VS;/Articles/002679/?language=de;1177.0;;Sembrancher;[1933];0.0;Sembrancher;6035.0;VS;7.151;46.078;fr
1850;739.0;Einw;Sembrancher;VS;/Articles/002679/?language=de;1177.0;;Sembrancher;[1933];0.0;Sembrancher;6035.0;VS;7.151;46.078;fr
1900;716.0;Einw;Sembrancher;VS;/Articles/002679/?language=de;1177.0;;Sembrancher;[1933];0.0;Sembrancher;6035.0;VS;7.151;46.078;fr
1950;664.0;Einw;Sembrancher;VS;/Articles/002679/?language=de;1177.0;;Sembrancher;[1933];0.0;Sembrancher;6035.0;VS;7.151;46.078;fr
2000;792.0;Einw;Sembrancher;VS;/Articles/002679/?language=de;1177.0;;Sembrancher;[1933];0.0;Sembrancher;6035.0;VS;7.151;46.078;fr
1695;550.0;Einw;Sempach;LU;/Articles/000654/?language=de;;;Sempach;[6204];0.0;Sempach;1102.0;LU;8.199;47.133;de
1798;1113.0;Einw;Sempach;LU;/Articles/000654/?language=de;;;Sempach;[6204];0.0;Sempach;1102.0;LU;8.199;47.133;de
1816;891.0;Einw;Sempach;LU;/Articles/000654/?language=de;;;Sempach;[6204];0.0;Sempach;1102.0;LU;8.199;47.133;de
1850;1086.0;Einw;Sempach;LU;/Articles/000654/?language=de;;;Sempach;[6204];0.0;Sempach;1102.0;LU;8.199;47.133;de
1900;1028.0;Einw;Sempach;LU;/Articles/000654/?language=de;;;Sempach;[6204];0.0;Sempach;1102.0;LU;8.199;47.133;de
1950;1308.0;Einw;Sempach;LU;/Articles/000654/?language=de;;;Sempach;[6204];0.0;Sempach;1102.0;LU;8.199;47.133;de
2000;3483.0;Einw;Sempach;LU;/Articles/000654/?language=de;;;Sempach;[6204];0.0;Sempach;1102.0;LU;8.199;47.133;de
1850;666.0;Einw;Semsales;FR;/Articles/001056/?language=de;1100.0;;Semsales;[1623];0.0;Semsales;2336.0;FR;6.928;46.573;fr
1900;909.0;Einw;Semsales;FR;/Articles/001056/?language=de;1100.0;;Semsales;[1623];0.0;Semsales;2336.0;FR;6.928;46.573;fr
1950;849.0;Einw;Semsales;FR;/Articles/001056/?language=de;1100.0;;Semsales;[1623];0.0;Semsales;2336.0;FR;6.928;46.573;fr
2000;1019.0;Einw;Semsales;FR;/Articles/001056/?language=de;1100.0;;Semsales;[1623];0.0;Semsales;2336.0;FR;6.928;46.573;fr
1811;50.0;Einw;Senèdes;FR;/Articles/000978/?language=de;1233.0;;Senèdes;[1724];6.0;Senèdes;2225.0;FR;7.143;46.742;fr
1850;61.0;Einw;Senèdes;FR;/Articles/000978/?language=de;1233.0;;Senèdes;[1724];6.0;Senèdes;2225.0;FR;7.143;46.742;fr
1900;102.0;Einw;Senèdes;FR;/Articles/000978/?language=de;1233.0;;Senèdes;[1724];6.0;Senèdes;2225.0;FR;7.143;46.742;fr
1950;80.0;Einw;Senèdes;FR;/Articles/000978/?language=de;1233.0;;Senèdes;[1724];6.0;Senèdes;2225.0;FR;7.143;46.742;fr
2000;109.0;Einw;Senèdes;FR;/Articles/000978/?language=de;1233.0;;Senèdes;[1724];6.0;Senèdes;2225.0;FR;7.143;46.742;fr
1850;2877.0;Einw;Sennwald;SG;/Articles/001349/?language=de;820.0;;Sennwald;[9466];0.0;Sennwald;3274.0;SG;9.508;47.266000000000005;de
1900;2816.0;Einw;Sennwald;SG;/Articles/001349/?language=de;820.0;;Sennwald;[9466];0.0;Sennwald;3274.0;SG;9.508;47.266000000000005;de
1950;2965.0;Einw;Sennwald;SG;/Articles/001349/?language=de;820.0;;Sennwald;[9466];0.0;Sennwald;3274.0;SG;9.508;47.266000000000005;de
2000;4484.0;Einw;Sennwald;SG;/Articles/001349/?language=de;820.0;;Sennwald;[9466];0.0;Sennwald;3274.0;SG;9.508;47.266000000000005;de
1764;722.0;Einw;Seon;AG;/Articles/001774/?language=de;924.0;;Seon;[5703];0.0;Seon;4209.0;AG;8.157;47.346000000000004;de
1850;1512.0;Einw;Seon;AG;/Articles/001774/?language=de;924.0;;Seon;[5703];0.0;Seon;4209.0;AG;8.157;47.346000000000004;de
1900;1873.0;Einw;Seon;AG;/Articles/001774/?language=de;924.0;;Seon;[5703];0.0;Seon;4209.0;AG;8.157;47.346000000000004;de
1950;2653.0;Einw;Seon;AG;/Articles/001774/?language=de;924.0;;Seon;[5703];0.0;Seon;4209.0;AG;8.157;47.346000000000004;de
2000;4815.0;Einw;Seon;AG;/Articles/001774/?language=de;924.0;;Seon;[5703];0.0;Seon;4209.0;AG;8.157;47.346000000000004;de
1801;687.0;Einw;Sessa;TI;/Articles/002207/?language=de;1335.0;;Sessa;[6997];0.0;Sessa;5222.0;TI;8.818999999999999;45.998999999999995;it
1850;621.0;Einw;Sessa;TI;/Articles/002207/?language=de;1335.0;;Sessa;[6997];0.0;Sessa;5222.0;TI;8.818999999999999;45.998999999999995;it
1900;625.0;Einw;Sessa;TI;/Articles/002207/?language=de;1335.0;;Sessa;[6997];0.0;Sessa;5222.0;TI;8.818999999999999;45.998999999999995;it
1950;452.0;Einw;Sessa;TI;/Articles/002207/?language=de;1335.0;;Sessa;[6997];0.0;Sessa;5222.0;TI;8.818999999999999;45.998999999999995;it
1970;402.0;Einw;Sessa;TI;/Articles/002207/?language=de;1335.0;;Sessa;[6997];0.0;Sessa;5222.0;TI;8.818999999999999;45.998999999999995;it
2000;604.0;Einw;Sessa;TI;/Articles/002207/?language=de;1335.0;;Sessa;[6997];0.0;Sessa;5222.0;TI;8.818999999999999;45.998999999999995;it
1811;52.0;Einw;Sévaz;FR;/Articles/000839/?language=de;1056.0;;Sévaz;[1541];3.0;Sévaz;2043.0;FR;6.875;46.839;fr
1850;64.0;Einw;Sévaz;FR;/Articles/000839/?language=de;1056.0;;Sévaz;[1541];3.0;Sévaz;2043.0;FR;6.875;46.839;fr
1900;77.0;Einw;Sévaz;FR;/Articles/000839/?language=de;1056.0;;Sévaz;[1541];3.0;Sévaz;2043.0;FR;6.875;46.839;fr
1950;105.0;Einw;Sévaz;FR;/Articles/000839/?language=de;1056.0;;Sévaz;[1541];3.0;Sévaz;2043.0;FR;6.875;46.839;fr
2000;145.0;Einw;Sévaz;FR;/Articles/000839/?language=de;1056.0;;Sévaz;[1541];3.0;Sévaz;2043.0;FR;6.875;46.839;fr
1831;1593.0;Einw;Sevelen;SG;/Articles/001350/?language=de;1208.0;;Sevelen;[9475];0.0;Sevelen;3275.0;SG;9.486;47.121;de
1850;1585.0;Einw;Sevelen;SG;/Articles/001350/?language=de;1208.0;;Sevelen;[9475];0.0;Sevelen;3275.0;SG;9.486;47.121;de
1900;1821.0;Einw;Sevelen;SG;/Articles/001350/?language=de;1208.0;;Sevelen;[9475];0.0;Sevelen;3275.0;SG;9.486;47.121;de
1950;2254.0;Einw;Sevelen;SG;/Articles/001350/?language=de;1208.0;;Sevelen;[9475];0.0;Sevelen;3275.0;SG;9.486;47.121;de
2000;4253.0;Einw;Sevelen;SG;/Articles/001350/?language=de;1208.0;;Sevelen;[9475];0.0;Sevelen;3275.0;SG;9.486;47.121;de
1771;466.0;Einw;Siblingen;SH;/Articles/001284/?language=de;1049.0;;Siblingen;[8225];0.0;Siblingen;2953.0;SH;8.519;47.714;de
1850;1041.0;Einw;Siblingen;SH;/Articles/001284/?language=de;1049.0;;Siblingen;[8225];0.0;Siblingen;2953.0;SH;8.519;47.714;de
1900;656.0;Einw;Siblingen;SH;/Articles/001284/?language=de;1049.0;;Siblingen;[8225];0.0;Siblingen;2953.0;SH;8.519;47.714;de
1950;587.0;Einw;Siblingen;SH;/Articles/001284/?language=de;1049.0;;Siblingen;[8225];0.0;Siblingen;2953.0;SH;8.519;47.714;de
2000;707.0;Einw;Siblingen;SH;/Articles/001284/?language=de;1049.0;;Siblingen;[8225];0.0;Siblingen;2953.0;SH;8.519;47.714;de
1802;724.0;Einw;Siders;VS;/Articles/002794/?language=de;515.0;"undefined
weird post-1850 units:  (ohne Granges)
weird post-1850 units:  (mit Granges)";Sierre;[3960];0.0;Sierre;6248.0;VS;7.5360000000000005;46.294;fr
1850;875.0;Einw;Siders;VS;/Articles/002794/?language=de;515.0;"undefined
weird post-1850 units:  (ohne Granges)
weird post-1850 units:  (mit Granges)";Sierre;[3960];0.0;Sierre;6248.0;VS;7.5360000000000005;46.294;fr
1900;1833.0;Einw;Siders;VS;/Articles/002794/?language=de;515.0;"undefined
weird post-1850 units:  (ohne Granges)
weird post-1850 units:  (mit Granges)";Sierre;[3960];0.0;Sierre;6248.0;VS;7.5360000000000005;46.294;fr
1950;7161.0;Einw;Siders;VS;/Articles/002794/?language=de;515.0;"undefined
weird post-1850 units:  (ohne Granges)
weird post-1850 units:  (mit Granges)";Sierre;[3960];0.0;Sierre;6248.0;VS;7.5360000000000005;46.294;fr
2000;14317.0;Einw;Siders;VS;/Articles/002794/?language=de;515.0;"undefined
weird post-1850 units:  (ohne Granges)
weird post-1850 units:  (mit Granges)";Sierre;[3960];0.0;Sierre;6248.0;VS;7.5360000000000005;46.294;fr
1850;394.0;Einw;Siglistorf;AG;/Articles/001847/?language=de;1113.0;;Siglistorf;[5462];0.0;Siglistorf;4319.0;AG;8.381;47.54600000000001;de
1900;292.0;Einw;Siglistorf;AG;/Articles/001847/?language=de;1113.0;;Siglistorf;[5462];0.0;Siglistorf;4319.0;AG;8.381;47.54600000000001;de
1950;312.0;Einw;Siglistorf;AG;/Articles/001847/?language=de;1113.0;;Siglistorf;[5462];0.0;Siglistorf;4319.0;AG;8.381;47.54600000000001;de
2000;519.0;Einw;Siglistorf;AG;/Articles/001847/?language=de;1113.0;;Siglistorf;[5462];0.0;Siglistorf;4319.0;AG;8.381;47.54600000000001;de
1764;1706.0;Einw;Sigriswil;BE;/Articles/000537/?language=de;1222.0;;Sigriswil;[3655];0.0;Sigriswil;938.0;BE;7.72;46.718;de
1850;3056.0;Einw;Sigriswil;BE;/Articles/000537/?language=de;1222.0;;Sigriswil;[3655];0.0;Sigriswil;938.0;BE;7.72;46.718;de
1900;3093.0;Einw;Sigriswil;BE;/Articles/000537/?language=de;1222.0;;Sigriswil;[3655];0.0;Sigriswil;938.0;BE;7.72;46.718;de
1950;3920.0;Einw;Sigriswil;BE;/Articles/000537/?language=de;1222.0;;Sigriswil;[3655];0.0;Sigriswil;938.0;BE;7.72;46.718;de
1970;3540.0;Einw;Sigriswil;BE;/Articles/000537/?language=de;1222.0;;Sigriswil;[3655];0.0;Sigriswil;938.0;BE;7.72;46.718;de
2000;4496.0;Einw;Sigriswil;BE;/Articles/000537/?language=de;1222.0;;Sigriswil;[3655];0.0;Sigriswil;938.0;BE;7.72;46.718;de
1743;1304.0;Einw;Silenen;UR;/Articles/000705/?language=de;857.0;;Silenen;[6473];0.0;Silenen;1216.0;UR;8.673;46.792;de
1799;1740.0;Einw;Silenen;UR;/Articles/000705/?language=de;857.0;;Silenen;[6473];0.0;Silenen;1216.0;UR;8.673;46.792;de
1837;1500.0;Einw;Silenen;UR;/Articles/000705/?language=de;857.0;;Silenen;[6473];0.0;Silenen;1216.0;UR;8.673;46.792;de
1850;1542.0;Einw;Silenen;UR;/Articles/000705/?language=de;857.0;;Silenen;[6473];0.0;Silenen;1216.0;UR;8.673;46.792;de
1880;2085.0;Einw;Silenen;UR;/Articles/000705/?language=de;857.0;;Silenen;[6473];0.0;Silenen;1216.0;UR;8.673;46.792;de
1900;1892.0;Einw;Silenen;UR;/Articles/000705/?language=de;857.0;;Silenen;[6473];0.0;Silenen;1216.0;UR;8.673;46.792;de
1920;2493.0;Einw;Silenen;UR;/Articles/000705/?language=de;857.0;;Silenen;[6473];0.0;Silenen;1216.0;UR;8.673;46.792;de
1950;2193.0;Einw;Silenen;UR;/Articles/000705/?language=de;857.0;;Silenen;[6473];0.0;Silenen;1216.0;UR;8.673;46.792;de
2000;2068.0;Einw;Silenen;UR;/Articles/000705/?language=de;857.0;;Silenen;[6473];0.0;Silenen;1216.0;UR;8.673;46.792;de
1803;277.0;Einw;Sils im Domleschg;GR;/Articles/001480/?language=de;1149.0;;Sils im Domleschg;[7411];0.0;Sils im Domleschg;3640.0;GR;9.454;46.7;de
1850;295.0;Einw;Sils im Domleschg;GR;/Articles/001480/?language=de;1149.0;;Sils im Domleschg;[7411];0.0;Sils im Domleschg;3640.0;GR;9.454;46.7;de
1900;621.0;Einw;Sils im Domleschg;GR;/Articles/001480/?language=de;1149.0;;Sils im Domleschg;[7411];0.0;Sils im Domleschg;3640.0;GR;9.454;46.7;de
1910;541.0;Einw;Sils im Domleschg;GR;/Articles/001480/?language=de;1149.0;;Sils im Domleschg;[7411];0.0;Sils im Domleschg;3640.0;GR;9.454;46.7;de
1950;590.0;Einw;Sils im Domleschg;GR;/Articles/001480/?language=de;1149.0;;Sils im Domleschg;[7411];0.0;Sils im Domleschg;3640.0;GR;9.454;46.7;de
2000;880.0;Einw;Sils im Domleschg;GR;/Articles/001480/?language=de;1149.0;;Sils im Domleschg;[7411];0.0;Sils im Domleschg;3640.0;GR;9.454;46.7;de
1850;219.0;Einw;Sils im Engadin/Segl;GR;/Articles/001545/?language=de;800.0;;Sils/Segl Baselgia;[7515];0.0;Sils im Engadin/Segl;3789.0;GR;9.755;46.435;rm
1900;178.0;Einw;Sils im Engadin/Segl;GR;/Articles/001545/?language=de;800.0;;Sils/Segl Baselgia;[7515];0.0;Sils im Engadin/Segl;3789.0;GR;9.755;46.435;rm
1930;359.0;Einw;Sils im Engadin/Segl;GR;/Articles/001545/?language=de;800.0;;Sils/Segl Baselgia;[7515];0.0;Sils im Engadin/Segl;3789.0;GR;9.755;46.435;rm
1950;262.0;Einw;Sils im Engadin/Segl;GR;/Articles/001545/?language=de;800.0;;Sils/Segl Baselgia;[7515];0.0;Sils im Engadin/Segl;3789.0;GR;9.755;46.435;rm
2000;751.0;Einw;Sils im Engadin/Segl;GR;/Articles/001545/?language=de;800.0;;Sils/Segl Baselgia;[7515];0.0;Sils im Engadin/Segl;3789.0;GR;9.755;46.435;rm
1804;348.0;Einw;Silvaplana;GR;/Articles/001546/?language=de;4477.0;;Silvaplana;[7513];0.0;Silvaplana;3790.0;GR;9.795;46.458999999999996;rm
1850;205.0;Einw;Silvaplana;GR;/Articles/001546/?language=de;4477.0;;Silvaplana;[7513];0.0;Silvaplana;3790.0;GR;9.795;46.458999999999996;rm
1900;319.0;Einw;Silvaplana;GR;/Articles/001546/?language=de;4477.0;;Silvaplana;[7513];0.0;Silvaplana;3790.0;GR;9.795;46.458999999999996;rm
1950;333.0;Einw;Silvaplana;GR;/Articles/001546/?language=de;4477.0;;Silvaplana;[7513];0.0;Silvaplana;3790.0;GR;9.795;46.458999999999996;rm
1970;714.0;Einw;Silvaplana;GR;/Articles/001546/?language=de;4477.0;;Silvaplana;[7513];0.0;Silvaplana;3790.0;GR;9.795;46.458999999999996;rm
2000;913.0;Einw;Silvaplana;GR;/Articles/001546/?language=de;4477.0;;Silvaplana;[7513];0.0;Silvaplana;3790.0;GR;9.795;46.458999999999996;rm
1798;250.0;Einw;Simplon;VS;/Articles/002667/?language=de;1267.0;;Simplon Dorf;[3907];0.0;Simplon;6009.0;VS;8.056000000000001;46.196000000000005;de
1850;364.0;Einw;Simplon;VS;/Articles/002667/?language=de;1267.0;;Simplon Dorf;[3907];0.0;Simplon;6009.0;VS;8.056000000000001;46.196000000000005;de
1880;435.0;Einw;Simplon;VS;/Articles/002667/?language=de;1267.0;;Simplon Dorf;[3907];0.0;Simplon;6009.0;VS;8.056000000000001;46.196000000000005;de
1900;357.0;Einw;Simplon;VS;/Articles/002667/?language=de;1267.0;;Simplon Dorf;[3907];0.0;Simplon;6009.0;VS;8.056000000000001;46.196000000000005;de
1910;318.0;Einw;Simplon;VS;/Articles/002667/?language=de;1267.0;;Simplon Dorf;[3907];0.0;Simplon;6009.0;VS;8.056000000000001;46.196000000000005;de
1950;451.0;Einw;Simplon;VS;/Articles/002667/?language=de;1267.0;;Simplon Dorf;[3907];0.0;Simplon;6009.0;VS;8.056000000000001;46.196000000000005;de
2000;333.0;Einw;Simplon;VS;/Articles/002667/?language=de;1267.0;;Simplon Dorf;[3907];0.0;Simplon;6009.0;VS;8.056000000000001;46.196000000000005;de
1803;1136.0;Einw;Sins (AG);AG;/Articles/001794/?language=de;28.0;;Sins;[5643, 5643];0.0;Sins;4239.0;AG;8.3705;47.191;de
1850;1788.0;Einw;Sins (AG);AG;/Articles/001794/?language=de;28.0;;Sins;[5643, 5643];0.0;Sins;4239.0;AG;8.3705;47.191;de
1900;1480.0;Einw;Sins (AG);AG;/Articles/001794/?language=de;28.0;;Sins;[5643, 5643];0.0;Sins;4239.0;AG;8.3705;47.191;de
