name;canton;url;firstmention;hab_year;notes
Heinrichswil;SO;/de/articles/001129/2017-05-05/;1317.0;[{'year': 1798, 'pop': 117.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.8721718641894846, 'next': 1800}, {'year': 1800, 'pop': 89.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004963519224648, 'previous': 1798, 'next': 1850}, {'year': 1850, 'pop': 114.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.99057433131194, 'previous': 1800, 'next': 1900}, {'year': 1900, 'pop': 71.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0078563095741628, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 105.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0149370522166816, 'previous': 1900, 'next': 1990}, {'year': 1990, 'pop': 190.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Heinrichswil-Winistorf;SO;/de/articles/045868/2017-07-12/;1993.0;[{'year': 2000, 'pop': 528.0, 'unit': 'Einw', 'type': 'original'}];
Herblingen (Siedlung);SH;/de/articles/003322/2007-12-11/;1258.0;[{'year': 1771, 'pop': 274.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0028645151995073, 'next': 1798}, {'year': 1798, 'pop': 296.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0079552947620125, 'previous': 1771, 'next': 1836}, {'year': 1836, 'pop': 400.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0022871147410806, 'previous': 1798, 'next': 1850}, {'year': 1850, 'pop': 413.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0030112950863348, 'previous': 1836, 'next': 1900}, {'year': 1900, 'pop': 480.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0199689930556528, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1290.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0413797439924106, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 1935.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Hersiwil;SO;/de/articles/001130/2017-07-12/;1324.0;[{'year': 1800, 'pop': 77.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0115901614951426, 'next': 1850}, {'year': 1850, 'pop': 137.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0020801524217882, 'previous': 1800, 'next': 1900}, {'year': 1900, 'pop': 152.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0011511389351602, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 161.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0008515546553391, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 168.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Hessigkofen;SO;/de/articles/001083/2018-02-07/;1034.0;[{'year': 1430, 'pop': 15, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0147020451491755, 'original_unit': 'Steuerpflichtige', 'einw_conversion_factor': 4.936063574371257, 'next': 1465}, {'year': 1465, 'pop': 25, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0043495903650619, 'original_unit': 'Steuerpflichtige', 'einw_conversion_factor': 4.936063574371257, 'previous': 1430, 'next': 1800}, {'year': 1800, 'pop': 107.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0107909532143988, 'previous': 1465, 'next': 1850}, {'year': 1850, 'pop': 183.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0027562189639765, 'previous': 1800, 'next': 1900}, {'year': 1900, 'pop': 210.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9977891362097568, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 188.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0055551083761352, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 248.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Hilfikon;AG;/de/articles/001669/2016-09-14/;924.0;[{'year': 1743, 'pop': 617, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9705206042817759, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'next': 1798}, {'year': 1798, 'pop': 119.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0055882623538435, 'previous': 1743, 'next': 1850}, {'year': 1850, 'pop': 159.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0127863439406086, 'previous': 1798, 'next': 1870}, {'year': 1870, 'pop': 205.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9954893976841008, 'previous': 1850, 'next': 1900}, {'year': 1900, 'pop': 179.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9992024915984574, 'previous': 1870, 'next': 1950}, {'year': 1950, 'pop': 172.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0052970113195163, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 224.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Hof Chur;GR;/de/articles/003247/2007-12-18/;1266.0;[{'year': 1850, 'pop': 240.0, 'unit': 'Einw', 'type': 'original'}];
Höfen;BE;/de/articles/000529/2016-09-19/;1308.0;[{'year': 1764, 'pop': 184.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.010608868154942, 'next': 1850}, {'year': 1850, 'pop': 456.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9942628790464048, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 342.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9946315462667286, 'previous': 1850, 'next': 1930}, {'year': 1930, 'pop': 291.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0079594699981196, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 341.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0030961738355366, 'previous': 1930, 'next': 2000}, {'year': 2000, 'pop': 398.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Hofen;SH;/de/articles/001269/2016-11-23/;1258.0;[{'year': 1850, 'pop': 123.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0004820671886396, 'next': 1900}, {'year': 1900, 'pop': 126.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0021094320410837, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 140.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9913869336451031, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 108.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0081357094387045, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 127.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Iberg (SZ);SZ;/de/articles/007413/2011-06-09/;1397.0;[{'year': 1850, 'pop': 1642.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0081703887753664, 'next': 1880}, {'year': 1880, 'pop': 2096.0, 'unit': 'Einw', 'type': 'original', 'previous': 1850}];
Ichertswil;SO;/de/articles/003330/2008-01-22/;1148.0;[{'year': 1798, 'pop': 83.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0118309250511202, 'next': 1850}, {'year': 1850, 'pop': 153.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0001303021090062, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 154.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9938278309039122, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 113.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9964024929419057, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 109.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Illens;FR;/de/articles/003225/2016-09-29/;1150.0;[{'year': 1850, 'pop': 29.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9881763135405285, 'next': 1900}, {'year': 1900, 'pop': 16.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9987100622630835, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 15.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9846118795097695, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 11.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Intragna;TI;/de/articles/002106/2017-01-11/;1272.0;[{'year': 1653, 'pop': 604.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004552503200374, 'next': 1764}, {'year': 1764, 'pop': 1000.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9982140345079458, 'previous': 1653, 'next': 1801}, {'year': 1801, 'pop': 936.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0086579727841711, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 1428.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9971807119918528, 'previous': 1801, 'next': 1900}, {'year': 1900, 'pop': 1240.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.994832134260066, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 957.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9935602381446729, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 841.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.002815034967509, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 915.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Isenfluh;BE;/de/articles/003282/2008-01-28/;1319.0;[{'year': 1764, 'pop': 80.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.008238046331821, 'next': 1850}, {'year': 1850, 'pop': 162.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0027667423801632, 'previous': 1764, 'next': 1880}, {'year': 1880, 'pop': 176.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9903592601604199, 'previous': 1850, 'next': 1900}, {'year': 1900, 'pop': 145.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9909423664485771, 'previous': 1880, 'next': 1950}, {'year': 1950, 'pop': 92.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9669755688233822, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 47.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Kappel (Toggenburg);SG;/de/articles/003332/2008-08-26/;1218.0;[{'year': 1827, 'pop': 1995.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0033665329969523, 'next': 1860}, {'year': 1860, 'pop': 2229.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9995245552419686, 'previous': 1827, 'next': 1900}, {'year': 1900, 'pop': 2187.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9970111855851131, 'previous': 1860, 'next': 1950}, {'year': 1950, 'pop': 1883.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0044249160522662, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 1968.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Kempfhof;AG;/de/articles/003146/2008-10-14/;1415.0;[{'year': 1536, 'pop': 15, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0079683796652184, 'original_unit': 'Höfe', 'einw_conversion_factor': 4.936063574371257, 'next': 1798}, {'year': 1798, 'pop': 120.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0035123376369417, 'previous': 1536, 'next': 1850}, {'year': 1850, 'pop': 144.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9952135560022407, 'previous': 1798, 'next': 1888}, {'year': 1888, 'pop': 120.0, 'unit': 'Einw', 'type': 'original', 'previous': 1850}];
Langwies;GR;/de/articles/001590/2016-12-01/;1384.0;[{'year': 1623, 'pop': 670.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9972428180450834, 'next': 1850}, {'year': 1850, 'pop': 358.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9954495088786284, 'previous': 1623, 'next': 1900}, {'year': 1900, 'pop': 285.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.005928420114378, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 383.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9903124569064244, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 286.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0028912212760772, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 303.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Lauffohr;AG;/de/articles/003147/2007-11-28/;1281.0;[{'year': 1764, 'pop': 102.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0103844307515013, 'next': 1850}, {'year': 1850, 'pop': 248.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0033404441467793, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 293.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0143026795418766, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 596.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0123748874215563, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 674.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Leimiswil;BE;/de/articles/000193/2016-09-16/;816.0;[{'year': 1764, 'pop': 413.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0068990149765735, 'next': 1850}, {'year': 1850, 'pop': 746.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9951495266644483, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 585.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9987305383345898, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 549.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9957635217184551, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 444.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Lieli (AG);AG;/de/articles/003148/2008-01-22/;1040.0;[{'year': 1850, 'pop': 153.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0033668373045235, 'next': 1900}, {'year': 1900, 'pop': 181.0, 'unit': 'Einw', 'type': 'original', 'previous': 1850}];
Limpach;BE;/de/articles/000303/2016-09-14/;1276.0;[{'year': 1764, 'pop': 204.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0085986104272078, 'next': 1850}, {'year': 1850, 'pop': 426.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0036357753801024, 'previous': 1764, 'next': 1880}, {'year': 1880, 'pop': 475.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.99230468082146, 'previous': 1850, 'next': 1900}, {'year': 1900, 'pop': 407.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9994521706295741, 'previous': 1880, 'next': 1950}, {'year': 1950, 'pop': 396.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9954967303100439, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 316.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Lohn (SO);SO;/de/articles/001134/2008-07-09/;1260.0;[{'year': 1798, 'pop': 161.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.016699880455022, 'next': 1808}, {'year': 1808, 'pop': 190.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.007679826211651, 'previous': 1798, 'next': 1850}, {'year': 1850, 'pop': 262.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0041326568074802, 'previous': 1808, 'next': 1900}, {'year': 1900, 'pop': 322.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0083085777794272, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 487.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0257414425500404, 'previous': 1900, 'next': 1990}, {'year': 1990, 'pop': 1346.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Lossy;FR;/de/articles/000959/2016-09-27/;1228.0;[{'year': 1811, 'pop': 86.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0087933918195324, 'next': 1850}, {'year': 1850, 'pop': 121.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0014359080273028, 'previous': 1811, 'next': 1900}, {'year': 1900, 'pop': 130.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0006062907098643, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 134.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0106259236167086, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 184.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Lugaggia;TI;/de/articles/002176/2017-01-11/;1217.0;[{'year': 1574, 'pop': 197.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.01224629992231, 'next': 1602}, {'year': 1602, 'pop': 277.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9961402300047946, 'previous': 1574, 'next': 1638}, {'year': 1638, 'pop': 241.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0028896085840064, 'previous': 1602, 'next': 1779}, {'year': 1779, 'pop': 362.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0009773946320488, 'previous': 1638, 'next': 1850}, {'year': 1850, 'pop': 388.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9968874466550101, 'previous': 1779, 'next': 1900}, {'year': 1900, 'pop': 332.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9979083626180134, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 299.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0111553131349549, 'previous': 1900, 'next': 1990}, {'year': 1990, 'pop': 466.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0410813969220039, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 697.0, 'unit': 'Einw', 'type': 'original', 'previous': 1990}];"1574: Daten ohne Sureggio
data available for Sureggio pre-1800
Sureggio merged into Lugaggia in +-1800"
Lurtigen;FR;/de/articles/001011/2016-09-23/;1397.0;[{'year': 1428, 'pop': 84, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9935565042186704, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'next': 1650}, {'year': 1650, 'pop': 20, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0120692803857407, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'previous': 1428, 'next': 1811}, {'year': 1811, 'pop': 138.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.009299728687074, 'previous': 1650, 'next': 1850}, {'year': 1850, 'pop': 198.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.000201026920274, 'previous': 1811, 'next': 1900}, {'year': 1900, 'pop': 200.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9987632573229943, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 188.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9990193580041571, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 179.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Lüterkofen;SO;/de/articles/001087/2008-07-03/;1325.0;[{'year': 1800, 'pop': 162.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0113619187124185, 'next': 1850}, {'year': 1850, 'pop': 285.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0034169588437873, 'previous': 1800, 'next': 1900}, {'year': 1900, 'pop': 338.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0025029089337743, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 383.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9994765756289617, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 381.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Macconnens;FR;/de/articles/003227/2012-03-28/;1320.0;[{'year': 1811, 'pop': 61.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.010591976689922, 'next': 1850}, {'year': 1850, 'pop': 92.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0010590083828863, 'previous': 1811, 'next': 1900}, {'year': 1900, 'pop': 97.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9985030953176582, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 90.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9882135215402554, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 71.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Madretsch;BE;/de/articles/003284/2009-08-04/;1304.0;[{'year': 1764, 'pop': 100.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0150994499962425, 'next': 1856}, {'year': 1856, 'pop': 397.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0578998429021735, 'previous': 1764, 'next': 1870}, {'year': 1870, 'pop': 873.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0846786328279705, 'previous': 1856, 'next': 1880}, {'year': 1880, 'pop': 1968.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0211661521987399, 'previous': 1870, 'next': 1888}, {'year': 1888, 'pop': 2327.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0400790134512372, 'previous': 1880, 'next': 1900}, {'year': 1900, 'pop': 3729.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0049563641704689, 'previous': 1888, 'next': 1910}, {'year': 1910, 'pop': 3918.0, 'unit': 'Einw', 'type': 'original', 'previous': 1900}];
Matt;GL;/de/articles/000772/2016-10-27/;1273.0;[{'year': 1850, 'pop': 659.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0009197840038817, 'next': 1900}, {'year': 1900, 'pop': 690.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.997927121289588, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 622.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.990245076615854, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 381.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Mett;BE;/de/articles/003285/2008-11-03/;1103.0;[{'year': 1764, 'pop': 157.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.012980878933343, 'next': 1850}, {'year': 1850, 'pop': 476.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0153156945536215, 'previous': 1764, 'next': 1880}, {'year': 1880, 'pop': 751.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.024050443194875, 'previous': 1850, 'next': 1900}, {'year': 1900, 'pop': 1208.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0257042802577956, 'previous': 1880, 'next': 1910}, {'year': 1910, 'pop': 1557.0, 'unit': 'Einw', 'type': 'original', 'previous': 1900}];
Mitlödi;GL;/de/articles/000773/2016-10-27/;1320.0;[{'year': 1850, 'pop': 649.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0025191156937603, 'next': 1900}, {'year': 1900, 'pop': 736.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0021882505476538, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 821.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0045461218351193, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 1030.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Mogelsberg;SG;/de/articles/001396/2016-11-21/;1152.0;[{'year': 1831, 'pop': 2669.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0032923675779706, 'next': 1850}, {'year': 1850, 'pop': 2841.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0022730478366948, 'previous': 1831, 'next': 1888}, {'year': 1888, 'pop': 3097.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9909526183803187, 'previous': 1850, 'next': 1900}, {'year': 1900, 'pop': 2777.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9955717478772123, 'previous': 1888, 'next': 1941}, {'year': 1941, 'pop': 2315.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0079047423600784, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 2485.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9894725241120427, 'previous': 1941, 'next': 1980}, {'year': 1980, 'pop': 1809.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0112140607666917, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 2261.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
